unique_id,Date,forecast_lower,forecast,forecast_upper
1-40,2012-09-14,56804.36706135975,59977.66294177735,64335.951388186564
1-40,2012-09-21,50965.08483166318,55368.452786689515,59192.74421920934
1-40,2012-09-28,51729.53960218127,58111.624426688606,63549.48928752222
1-40,2012-10-05,59829.693288435854,66114.56849570575,74045.30782941521
1-40,2012-10-12,55164.15723689951,58923.11794075319,65359.723722881456
1-72,2012-08-10,38340.117328569504,49858.00563299183,58283.11359980338
1-72,2012-08-17,33623.61778909322,44881.15134713984,53239.14187617432
1-72,2012-08-24,37395.45310174353,49091.31568745723,60313.02704540751
1-72,2012-08-31,36453.09720625809,44903.478170588336,53580.25944739045
1-72,2012-09-07,17602.289765658017,25875.298712737855,40753.076499638555
1-72,2012-09-14,30268.224333519713,41958.5040939027,52003.87649578139
1-72,2012-09-21,34094.479117711395,43337.46622656522,50461.559397596335
1-72,2012-09-28,38129.0692601921,43269.13064528313,53945.15278543424
1-72,2012-10-05,42966.509494141515,50419.229069840374,58015.436595802916
1-72,2012-10-12,34786.72167831745,40254.00450441275,44531.48096745673
1-79,2012-08-10,34173.05420287818,38730.6385109408,43636.91514901927
1-79,2012-08-17,30694.266762631316,35056.087539175984,38935.020553567025
1-79,2012-08-24,20297.40336889415,23904.827774232275,27256.472777193438
1-79,2012-08-31,35115.004485401776,41244.06908590754,46425.23698743798
1-79,2012-09-07,34402.27419214908,42595.83049292859,48389.55059415962
1-79,2012-09-14,28005.28977456867,32427.772825760832,38291.33788914398
1-79,2012-09-21,22347.682841167836,27638.2776837685,31212.772423886665
1-79,2012-09-28,21625.322559824177,24553.828026397117,28023.325482846885
1-79,2012-10-05,48931.57203812251,55531.99857820735,59761.33195949871
1-79,2012-10-12,28081.163651229603,30773.60195892459,34631.36890755183
1-8,2012-08-10,35308.266687404044,37451.03198537307,39422.65459814825
1-8,2012-08-17,35393.66542691177,36891.66133007325,38627.732356206296
1-8,2012-08-24,33981.11958375295,36336.07832518755,38379.10274232202
1-8,2012-08-31,36571.48735680933,40218.177976373176,43375.678466203004
1-8,2012-09-07,37008.79162571432,40465.51284040296,42598.26150610035
1-8,2012-09-14,35492.12680281073,38014.69704116973,42021.14267632974
1-8,2012-09-21,34876.61169093768,36650.116977318605,40112.327117618326
1-8,2012-09-28,34310.92236266102,37406.64565473593,40182.8146743238
1-8,2012-10-05,40668.28929124396,43594.10460462313,48238.36314575783
1-8,2012-10-12,36359.354337246696,39691.39563253061,42848.510222488265
1-81,2012-08-10,30300.377248181165,33963.37037748069,36107.24599805447
1-81,2012-08-17,30139.36467589767,33650.542763918136,35373.192542232166
1-81,2012-08-24,26920.914972552877,28433.774726442996,30252.235652493186
1-81,2012-08-31,27745.454102344425,30707.970638600305,32550.11549042962
1-81,2012-09-07,30135.38021874133,32715.31538620357,34980.88452949176
1-81,2012-09-14,30708.281843769146,32644.825014969003,35701.31589917149
1-81,2012-09-21,27590.937824412806,29622.816779539102,31926.16522127421
1-81,2012-09-28,26633.060107548605,28088.764839085266,29782.263501981284
1-81,2012-10-05,31997.343251895913,35377.59194445592,38212.72870938264
1-81,2012-10-12,30908.578835089385,33260.863663603326,35660.865372079796
1-87,2012-08-10,46507.05056294029,52134.92929893045,60782.50562366133
1-87,2012-08-17,46323.22794889228,52097.257904851314,56315.12440359006
1-87,2012-08-24,37222.13902420342,42289.11397537307,46826.13493800158
1-87,2012-08-31,55960.982004942874,62951.11830532065,67425.21701840038
1-87,2012-09-07,54152.6873485388,58572.094875641385,66574.8010753484
1-87,2012-09-14,44322.50331938089,49633.78408734954,54885.329467340096
1-87,2012-09-21,39264.932049382325,44611.242923767786,47334.18967267565
1-87,2012-09-28,42923.7562444229,47766.88550502419,52439.068096042945
1-87,2012-10-05,64180.63333456054,72388.90264509329,76289.35111969741
1-87,2012-10-12,41264.32629551651,48007.71914097092,53198.04859267518
1-90,2012-08-10,89517.717877416,94617.31125188022,100814.88077546962
1-90,2012-08-17,87573.14895970048,93398.96443306061,100979.31005771703
1-90,2012-08-24,74331.79660645137,81919.30220580172,86487.47837802394
1-90,2012-08-31,81465.61228709856,87248.0771065371,94876.89380522117
1-90,2012-09-07,85747.69125003899,92045.0540768174,98935.15230276693
1-90,2012-09-14,89141.14848567391,94993.79447294587,102340.16210458752
1-90,2012-09-21,78941.70074666495,82318.2348178678,91659.56688338147
1-90,2012-09-28,76017.09924419258,78884.23978790565,84719.76679587211
1-90,2012-10-05,90356.230697113,95123.2454299655,106078.0359484851
1-90,2012-10-12,90652.92624473885,95028.57091434547,100501.69925163315
1-91,2012-08-10,72592.6679563573,79032.99711566955,83264.34358864365
1-91,2012-08-17,72201.51143918681,79221.61713761064,83621.75599458534
1-91,2012-08-24,54648.57047743247,59732.48067770063,63948.17381541157
1-91,2012-08-31,52705.07855113084,57505.770175761616,61547.742198103886
1-91,2012-09-07,67690.33435414368,72919.4341385167,79121.65500291063
1-91,2012-09-14,71896.48208634226,75889.63845381294,81237.61403767057
1-91,2012-09-21,58862.99851665515,61581.073144691894,66926.03744175076
1-91,2012-09-28,48499.809178291296,51830.68499296985,55643.53406456661
1-91,2012-10-05,71255.46649491352,75558.80496039905,78461.07411923975
1-91,2012-10-12,69805.62773691298,75073.63142342621,78436.13950384404
1-92,2012-08-10,151479.66374264134,163560.02699437682,173980.7759183477
1-92,2012-08-17,150247.55912293738,163474.83923596024,177213.4626260962
1-92,2012-08-24,116536.35746061684,126715.10811144432,132855.54802746276
1-92,2012-08-31,118282.47902629318,128800.0431618019,139637.00659727957
1-92,2012-09-07,138258.40980438536,155205.08267506777,166382.7809798748
1-92,2012-09-14,149693.55967122645,168103.79585400718,177662.12337361494
1-92,2012-09-21,124024.33068081192,132511.21111261848,144999.39307465573
1-92,2012-09-28,104178.43171355952,116250.1563061889,123432.65912099268
1-92,2012-10-05,147157.8273203582,158722.21914088537,171348.20447481083
1-92,2012-10-12,154850.7859671496,168494.1236289615,173859.13925184947
1-93,2012-08-10,82915.25205442715,91439.63709103136,95708.42269451414
1-93,2012-08-17,82691.7617633816,89513.67879628418,97762.0569689058
1-93,2012-08-24,57425.50352484402,63676.01998925549,71025.84831857342
1-93,2012-08-31,58551.45593216902,64294.53604367769,70813.43124322486
1-93,2012-09-07,80735.98017944458,90000.0980804835,96382.43549941221
1-93,2012-09-14,86503.21419661533,93114.00765458617,103505.04641854044
1-93,2012-09-21,67125.06666403102,74324.53718422337,80446.92419754203
1-93,2012-09-28,53947.12996452181,57988.49954488411,62279.25520467099
1-93,2012-10-05,75029.70553931592,83284.0294239114,91051.31886229156
1-93,2012-10-12,81342.51711958642,91031.17525423323,98482.05152776612
1-94,2012-08-10,67185.76358630073,74071.61593279403,78019.68910746176
1-94,2012-08-17,66018.04626020769,72609.33197317134,76700.0418505312
1-94,2012-08-24,57512.79406796279,66206.04297805199,71128.79860967233
1-94,2012-08-31,58853.703549779944,63951.94001823161,68371.5911280947
1-94,2012-09-07,56242.266632489635,62650.010917584965,69893.19761877353
1-94,2012-09-14,62708.565922467016,71784.79242224751,78442.93332620458
1-94,2012-09-21,52139.830123447886,59958.56184346649,64011.104841432934
1-94,2012-09-28,49313.43118788222,54652.636853393196,59629.36353840458
1-94,2012-10-05,58740.79110116982,64641.10410063745,71897.33560510354
1-94,2012-10-12,59013.151521376974,63949.64809866876,71527.11128861638
1-95,2012-08-10,137567.8247083548,145870.18517311354,155075.31969027084
1-95,2012-08-17,132344.63482713775,141225.4982510686,150815.62599807285
1-95,2012-08-24,108574.93111900202,123212.29066795728,130630.18574898221
1-95,2012-08-31,123651.51096360368,131542.49003609465,139946.56413996028
1-95,2012-09-07,125425.42624268099,136466.80089301363,145408.03782182207
1-95,2012-09-14,128396.89948029102,137701.60479715237,149409.30647380123
1-95,2012-09-21,110292.89603604641,116685.50408176785,126109.75985953928
1-95,2012-09-28,109303.88557707383,115757.3068165517,124746.39108389393
1-95,2012-10-05,130203.6007995097,140299.63692285088,147202.12050054222
1-95,2012-10-12,125868.41619424536,133232.0109695201,143354.5801181169
1-97,2012-08-10,35851.05868958901,39468.94799506365,41735.35796891204
1-97,2012-08-17,37886.266726265036,40575.426975817,42738.77879471014
1-97,2012-08-24,28911.165053796438,30966.395824697895,34538.21155915297
1-97,2012-08-31,29582.449229559865,33466.723969601044,36293.66606832011
1-97,2012-09-07,35107.10377753569,38976.697375922144,42867.650595372324
1-97,2012-09-14,35393.84356301612,39614.01018047906,42480.437682443495
1-97,2012-09-21,29700.15663934365,33023.6424019706,36327.70120415496
1-97,2012-09-28,27227.7449934618,29203.877040210326,32050.65110207649
1-97,2012-10-05,36664.786042634754,41422.92409258125,44313.98707961354
1-97,2012-10-12,35212.56472562712,38643.88785707647,42882.555713473404
10-1,2012-08-10,25853.51660804701,29770.148929418203,35452.72554305579
10-1,2012-08-17,24043.30644109072,27659.20721573515,32306.364948099603
10-1,2012-08-24,27115.315905375075,33854.768157008875,39420.9866921295
10-1,2012-08-31,28078.977803190337,32837.467511552895,37689.27474444148
10-1,2012-09-07,17388.134160142552,26513.36931462805,34405.52018923836
10-1,2012-09-14,22638.857631104427,31043.468364333286,39127.3044531219
10-1,2012-09-21,27603.8609162633,35390.8263470598,45388.62228141217
10-1,2012-09-28,28566.906332742536,35509.03618672693,48120.96115512993
10-1,2012-10-05,33869.99357631001,42210.848334609516,54288.340418970736
10-1,2012-10-12,27191.4879875095,35067.188094427605,46257.524498875944
10-10,2012-08-10,46620.985432382025,49850.95037830523,54417.216444676895
10-10,2012-08-17,45013.22542315319,49858.34368422144,52755.0612264713
10-10,2012-08-24,45896.52829611854,50568.201364590794,56021.464684399296
10-10,2012-08-31,46389.38240517056,51881.44958799974,54801.498813490405
10-10,2012-09-07,42725.48065104835,49487.29741212738,55949.055188825114
10-10,2012-09-14,44578.87673574938,50507.66620593343,54882.501817648794
10-10,2012-09-21,45261.72252563284,50059.9463328868,52897.75736565813
10-10,2012-09-28,46526.545889211215,50867.57067951676,54303.431836345786
10-10,2012-10-05,45082.64278727375,49412.47700859405,53186.57474547455
10-10,2012-10-12,43706.451931010226,48235.94325589864,52661.707187924025
10-11,2012-08-10,28056.147795171546,32105.171255654735,35453.49499692085
10-11,2012-08-17,24717.58287307403,28042.33586331859,33254.1955226165
10-11,2012-08-24,26556.11705820241,30054.611207068476,35333.36462036102
10-11,2012-08-31,26251.134053772385,28854.29434879217,31740.368539939464
10-11,2012-09-07,22284.212721358603,27153.783499711397,30268.471509458454
10-11,2012-09-14,22275.104713825738,25963.314531219152,29116.626793581894
10-11,2012-09-21,23589.096816738143,27231.78328230739,30103.14645785334
10-11,2012-09-28,24837.762435918725,28969.480369954625,31874.85938268522
10-11,2012-10-05,25459.64209690597,28924.862562520844,34989.520987296586
10-11,2012-10-12,25676.531648897908,28458.552547953488,37245.359707898664
10-13,2012-08-10,60436.6214788028,64794.51387676287,68209.971190978
10-13,2012-08-17,64653.48085160326,68774.54624848167,71371.870387771
10-13,2012-08-24,56657.633399621925,62144.05634338637,66209.58749658531
10-13,2012-08-31,59233.91703897322,65768.01336464626,70003.15634093242
10-13,2012-09-07,59911.67935928367,64809.087223840776,68263.07385704371
10-13,2012-09-14,59612.59698298606,64081.333155216824,67934.9429818687
10-13,2012-09-21,57883.49308443611,63130.395552913105,67076.61520491264
10-13,2012-09-28,55200.28446589822,60526.441341484504,63435.0623344783
10-13,2012-10-05,63591.93550922677,68988.96783753259,73549.3104290451
10-13,2012-10-12,57183.20073375557,60573.31533816361,65160.566263243665
10-14,2012-08-10,37977.582305621945,43540.98283840964,49196.83564917772
10-14,2012-08-17,35727.660059330745,42400.27667879284,48085.406910075835
10-14,2012-08-24,34094.494917494456,42686.56705805907,49149.51378416654
10-14,2012-08-31,32078.1205646641,37833.207663766785,42681.46312020335
10-14,2012-09-07,26793.819733651362,35090.810435396656,39991.81168592435
10-14,2012-09-14,28446.547336699892,35787.89176010263,40450.51728140321
10-14,2012-09-21,30144.644114201805,36723.18059367259,42841.94335838915
10-14,2012-09-28,31288.881741562884,34487.15567582331,41404.51651784267
10-14,2012-10-05,38504.74168821731,43415.077342706456,49207.108098718614
10-14,2012-10-12,32446.475922294583,35882.70118860467,40772.299949243534
10-16,2012-08-10,28904.77846691095,33693.91593469319,37179.294068533396
10-16,2012-08-17,23788.668647484777,28632.325305129605,33795.74536095601
10-16,2012-08-24,22513.462267131148,28111.739863901526,33809.82418958103
10-16,2012-08-31,22742.722252260624,27244.4941131752,33830.45024434771
10-16,2012-09-07,19833.335161388484,24206.782062818205,29178.81730303042
10-16,2012-09-14,18160.328871163798,22662.597904258706,25207.742900429163
10-16,2012-09-21,14595.873749065307,19539.61670140995,24701.95127331492
10-16,2012-09-28,13879.355132007686,19739.92646285374,24032.648467514064
10-16,2012-10-05,15332.73875532005,18585.218136415493,24051.450149461634
10-16,2012-10-12,12364.303223072131,15710.555143105903,18553.554789466445
10-2,2012-08-10,105446.66005894242,116509.79936942692,125578.15139937199
10-2,2012-08-17,109156.24907747612,118796.96351646888,127102.2029644937
10-2,2012-08-24,101881.83239014752,109913.64293034014,116517.05393196233
10-2,2012-08-31,98694.59018000787,106692.42412279408,120647.39403073039
10-2,2012-09-07,91224.5758336723,99953.82450104225,108847.53574364285
10-2,2012-09-14,97018.23079925549,103045.47980570978,110752.44034658742
10-2,2012-09-21,94780.098837751,102100.37748157572,109027.3589283916
10-2,2012-09-28,90861.58811035911,99572.07091877604,105326.86412597116
10-2,2012-10-05,103363.21170170525,111916.15353606688,119413.51184305946
10-2,2012-10-12,92241.72788152788,101010.11078859426,106231.36636548533
10-23,2012-08-10,69747.17266290044,80740.4827171148,92229.12429478872
10-23,2012-08-17,51492.10009753298,67348.55547084069,81279.87564125407
10-23,2012-08-24,52755.73227370495,71341.59442630195,87344.83053747308
10-23,2012-08-31,53398.73306715774,71579.9755094145,82535.74153861939
10-23,2012-09-07,40425.13807285984,55842.563359693755,73020.05573699129
10-23,2012-09-14,42323.624014237736,52887.71286683408,78803.96490434595
10-23,2012-09-21,47995.09193717532,62713.18275197637,77336.49939493566
10-23,2012-09-28,53306.021850457655,64413.63691603782,84398.25928622374
10-23,2012-10-05,57071.106151912696,72244.09509440578,91176.86147087683
10-23,2012-10-12,49423.400273183295,65166.817155218734,79017.32283412592
10-3,2012-08-10,94969.77526285595,102539.15705942153,111366.98963141929
10-3,2012-08-17,47391.15131677955,53254.37414010361,60065.837117058974
10-3,2012-08-24,34147.24762559659,39178.16533917747,46181.54644114691
10-3,2012-08-31,26181.716781358464,34672.260191611305,40813.717279515884
10-3,2012-09-07,13664.30973194708,20994.375008956347,27570.63710573588
10-3,2012-09-14,14073.819667164362,19388.576440253157,23898.19440620483
10-3,2012-09-21,15895.051290833302,23975.870332560862,28020.054784279455
10-3,2012-09-28,17318.86143145272,19964.958015389366,27196.863725571366
10-3,2012-10-05,19697.3851410196,27846.54450150182,32003.92306332446
10-3,2012-10-12,11356.12656741819,16088.071510777005,19852.456602262697
10-34,2012-08-10,42818.00313955721,48939.61865915045,52441.59160182415
10-34,2012-08-17,40896.58731026144,46247.90754197702,50951.286307408656
10-34,2012-08-24,38623.82814381439,45176.44297521576,53343.71262051988
10-34,2012-08-31,39423.6539845479,44909.23773627455,50000.515784689094
10-34,2012-09-07,34434.82029502644,42512.31559863213,48600.80197001246
10-34,2012-09-14,38005.0137383958,43927.34367175061,49690.55219861395
10-34,2012-09-21,34203.80971580708,44903.565110933654,54799.87622846471
10-34,2012-09-28,35419.2349387549,45566.2970311902,53387.31999157401
10-34,2012-10-05,39329.35397514675,45837.63088269663,54086.30345403603
10-34,2012-10-12,36240.902372908924,43505.17471678118,55931.821639238166
10-38,2012-08-10,68280.28348076549,79312.56012750645,95123.36681764417
10-38,2012-08-17,71847.80087099726,80694.8048795848,90974.24047344281
10-38,2012-08-24,71498.68665235306,81549.31535909847,92564.56155679589
10-38,2012-08-31,65518.959380451335,74346.87557958008,87440.60206640464
10-38,2012-09-07,65734.86938068777,75566.3411226953,88535.31217131045
10-38,2012-09-14,68964.80664019278,77675.2297581405,86940.62240407114
10-38,2012-09-21,68747.21945187228,84138.85843289696,94185.21714185928
10-38,2012-09-28,65526.41408723156,79522.43637978833,90585.36955971901
10-38,2012-10-05,74122.35261383126,81363.03449972671,92938.24007753552
10-38,2012-10-12,69745.4060891478,79474.73401833599,87326.75743197453
10-4,2012-08-10,47875.87654338525,51799.43275148326,55186.623781766815
10-4,2012-08-17,46565.27777947095,51522.53792167489,55106.11135899156
10-4,2012-08-24,43033.786042844484,46012.058891733366,49712.03253260731
10-4,2012-08-31,44713.8307554424,49285.15962805424,55290.95176068346
10-4,2012-09-07,45711.5885132348,49864.45886795808,54930.278110559135
10-4,2012-09-14,43310.26369598434,47236.618535040594,54845.729177578956
10-4,2012-09-21,42669.23826767621,45647.68546450447,49802.870477244396
10-4,2012-09-28,40317.80199099071,43522.78195811686,47425.121488992176
10-4,2012-10-05,46932.66517842438,50045.010560724884,55909.630480047796
10-4,2012-10-12,42559.88196503595,44545.79889291212,48506.96143374264
10-40,2012-08-10,92970.77636715023,99652.05348166119,105401.2718887671
10-40,2012-08-17,91488.47772516863,98533.72101992712,104361.40732935013
10-40,2012-08-24,89140.5801021334,94860.71702670756,100254.76423414084
10-40,2012-08-31,87371.7204222618,97969.88042230968,104294.76858062751
10-40,2012-09-07,89183.55151923333,95525.06539234186,104911.1347179213
10-40,2012-09-14,87366.45394430446,94253.5364285444,103255.39618941718
10-40,2012-09-21,88054.27177656378,95485.51561241673,103151.26085520351
10-40,2012-09-28,86053.3488979372,93544.40653196858,98653.43186070397
10-40,2012-10-05,91428.29859219787,100888.59580524384,107642.17510789007
10-40,2012-10-12,88581.44532452288,95656.06341878884,102924.56034230675
10-46,2012-08-10,51985.922969684725,54254.81776241209,57477.85286554299
10-46,2012-08-17,50537.900719509336,52839.64659368529,56814.8096448067
10-46,2012-08-24,50235.8284497129,52530.487958943726,57263.02440181664
10-46,2012-08-31,49503.20824477191,51952.240127453086,58813.98019572818
10-46,2012-09-07,47556.54204905968,50519.6519860266,54351.37167355975
10-46,2012-09-14,46022.292810049454,49750.04570207444,53821.45931282656
10-46,2012-09-21,46787.81498331349,49747.30406986993,54569.145173859564
10-46,2012-09-28,47302.35352010653,51774.949487330494,58038.48727026103
10-46,2012-10-05,47654.57661607967,52068.363492655015,56102.794857286535
10-46,2012-10-12,46904.75810044781,49587.37219590887,56379.26067919603
10-5,2012-08-10,30045.341005802515,41061.82025798621,51905.90053379127
10-5,2012-08-17,27880.041391818206,42032.07169596798,46520.645497152735
10-5,2012-08-24,31337.691569288632,46062.881105592634,56332.33312396216
10-5,2012-08-31,31637.80934646207,40884.405931044195,55608.86970454765
10-5,2012-09-07,12639.702140259295,30767.21583274875,48488.59350185766
10-5,2012-09-14,25438.060128842928,40850.03805694546,54755.547266180816
10-5,2012-09-21,28599.703462071673,40139.972638879546,56052.21262899719
10-5,2012-09-28,30406.714529324407,41004.065652808975,59569.12128331541
10-5,2012-10-05,37813.407879367485,59114.852903588835,74775.6114848681
10-5,2012-10-12,31751.29978693492,44136.004041813205,58391.49909408367
10-7,2012-08-10,41101.88446869446,57760.07415251307,69605.94153124014
10-7,2012-08-17,32977.69498626792,46417.08219402547,57928.005050376065
10-7,2012-08-24,45979.533052868705,61950.578844752374,76040.79924754062
10-7,2012-08-31,40086.468914469544,59089.499300692245,70720.11057987109
10-7,2012-09-07,3555.9293620134267,28174.010214277318,51236.39630486128
10-7,2012-09-14,24704.81932806128,37820.52213578797,52298.56604409271
10-7,2012-09-21,38546.322551804245,54411.67900086748,77703.33022545866
10-7,2012-09-28,44224.432361929736,67441.74769112248,86745.22740134798
10-7,2012-10-05,61951.751097805754,79788.426070143,99251.31711498996
10-7,2012-10-12,46196.72838619978,56077.629254688,66113.10852562446
10-72,2012-08-10,108566.84196203035,139846.72449287394,170965.16502733852
10-72,2012-08-17,98385.01971197336,123695.16751476508,149971.0132075423
10-72,2012-08-24,109524.0451401679,139465.98697341888,167314.7115930736
10-72,2012-08-31,113357.68658469667,142942.07359546682,165839.11418711586
10-72,2012-09-07,49707.11478410213,91792.67364610909,128378.9553077724
10-72,2012-09-14,78468.77120714466,107142.411643458,145061.09806034868
10-72,2012-09-21,89419.455724897,121127.7542207139,142977.3072499709
10-72,2012-09-28,104627.38748618825,126843.9592489192,143534.16031610957
10-72,2012-10-05,122134.57244722321,146270.32477924798,169765.364007356
10-72,2012-10-12,89314.18710753226,104358.36429128789,118430.8778737925
10-74,2012-08-10,40029.26776860257,44760.356600109044,50331.08779734194
10-74,2012-08-17,40614.80221140705,46979.728719483246,50953.63152570166
10-74,2012-08-24,44594.12812682244,49022.01772126659,52646.27594212601
10-74,2012-08-31,37847.34705163413,41313.37675928488,46017.53745601402
10-74,2012-09-07,35573.78916419487,39154.283298094095,43335.00214678174
10-74,2012-09-14,32760.19978517708,37695.0326192294,42069.14916474931
10-74,2012-09-21,33936.60827185145,38200.32692091925,40143.87838398468
10-74,2012-09-28,33177.31461035377,35921.901072192275,39753.20223929565
10-74,2012-10-05,35858.21574173081,39941.06159581312,43432.05501719967
10-74,2012-10-12,31562.860056560145,35383.83963897159,39790.250333177086
10-79,2012-08-10,34567.84442509735,37598.72599981394,42798.18259040572
10-79,2012-08-17,34358.43323378073,37784.09759899642,41621.95052752603
10-79,2012-08-24,33865.328432849776,37345.479069932175,42243.4738885328
10-79,2012-08-31,35406.57944353621,37773.64109866535,41868.319770023496
10-79,2012-09-07,31341.811503106775,35456.998778470544,39045.581261096
10-79,2012-09-14,32861.86243754099,36882.22372461938,40456.914081804454
10-79,2012-09-21,32292.207461074202,35372.49292254811,39267.768277785886
10-79,2012-09-28,32843.105727599854,35949.14642178912,38068.25922866088
10-79,2012-10-05,34334.3073935428,38350.3082091592,42126.992313503535
10-79,2012-10-12,33286.546497956384,34611.170449651865,37988.991195516486
10-8,2012-08-10,79647.57042104553,84177.24613235219,93290.16283181557
10-8,2012-08-17,78898.59271861817,85233.99387914453,92404.48053529859
10-8,2012-08-24,79439.16874245086,85522.17305054194,90145.74765355207
10-8,2012-08-31,86085.86007488385,90336.06107339391,96002.23120616942
10-8,2012-09-07,79291.72846919896,85339.03753956931,91871.66089716033
10-8,2012-09-14,80692.13935818383,85215.45952898737,90354.23657070444
10-8,2012-09-21,79471.83054015628,84178.25818699122,91770.72251425683
10-8,2012-09-28,80506.02069740635,86591.47108832405,94167.0862604777
10-8,2012-10-05,85527.4619240499,92303.35480794257,97253.98749798084
10-8,2012-10-12,78746.1247976391,83474.64260671548,91290.24164238162
10-9,2012-08-10,56953.28825644494,63776.76592500626,74734.15183094746
10-9,2012-08-17,55520.9239158677,61695.527887918244,66821.9388201174
10-9,2012-08-24,57218.13213146465,63802.147785303714,73079.98692286099
10-9,2012-08-31,55169.6151317988,63810.19780232893,74172.06060732891
10-9,2012-09-07,50657.848449999525,60037.11638727972,68895.90287794895
10-9,2012-09-14,54004.511811616874,62305.26210038781,72981.30261128595
10-9,2012-09-21,54425.10149186188,64622.62854762009,73486.111786571
10-9,2012-09-28,57214.42517772281,63669.38353792782,73034.36036324158
10-9,2012-10-05,55230.6095729127,63719.03490887559,70931.62717177035
10-9,2012-10-12,48829.91501930608,59577.77684981164,68667.01840661578
10-92,2012-08-10,54471.48066833178,56761.959283510136,59943.80448923382
10-92,2012-08-17,52021.03157955784,56140.575163092115,60981.087089673085
10-92,2012-08-24,49930.37302460209,55867.91172226573,60768.0380381128
10-92,2012-08-31,48158.27310844666,54177.71465258941,58123.35284312961
10-92,2012-09-07,50160.10899817009,56589.64774617553,59827.457430257324
10-92,2012-09-14,50246.26050027571,57416.849023711584,61991.02709912898
10-92,2012-09-21,51520.044624849645,56313.43737837853,59708.4981641872
10-92,2012-09-28,48071.030173222134,52511.92690639861,55032.137131550255
