Date,forecast,forecast_lower,forecast_upper,unique_id
2012-03-30,30316.83567802677,27483.74558266491,30316.83567802677,1-10
2012-04-06,32286.787243758215,31336.627321066833,33225.83853861958,1-10
2012-04-13,33390.555916621706,30824.295181957987,33703.78833840921,1-10
2012-04-20,35297.699840237496,33785.1965414232,35666.92588003559,1-10
2012-04-27,28136.48012011739,27785.621843401466,29234.72561744538,1-10
2012-05-04,27810.151498764844,27243.768111809495,29279.60889238535,1-10
2012-05-11,29567.590407612894,27644.060648472896,30223.30414553194,1-10
2012-05-18,30028.62720691865,29817.27158347376,30912.516805388488,1-10
2012-01-27,36678.876441609376,36671.16928278255,37560.88094347647,1-13
2012-02-03,39527.61322168884,38810.54413377987,40411.27043589449,1-13
2012-02-10,37636.950349667066,37139.492073616755,38704.93156071586,1-13
2012-02-17,37687.94262660996,35709.158224905055,37696.03777392635,1-13
2012-02-24,38051.34292822196,37401.60317572005,38452.782470944476,1-13
2012-03-02,38335.04750872196,37316.30428783452,38776.65183624611,1-13
2012-03-09,40678.12147206846,39353.646174940994,40710.21318600127,1-13
2012-03-16,38995.33786702423,37580.03092293197,39229.16044737712,1-13
2012-03-23,36115.94989223978,36057.609191756244,37445.34618619412,1-13
2012-03-30,38251.89170660357,36098.386047696586,38780.592561660065,1-13
2012-04-06,38918.566287093265,38763.71795443706,40158.34828847564,1-13
2012-04-13,36703.78520407869,36531.207427185414,37944.25230350755,1-13
2012-04-20,36139.36182904063,35252.30483313569,36139.36182904063,1-13
2012-04-27,36338.241239370705,35273.41139728934,36469.77205439647,1-13
2012-05-04,41173.09406663248,38312.24396889234,42004.977004753615,1-13
2012-05-11,37828.364543290576,37504.83930764544,38467.85254433137,1-13
2012-05-18,37209.085844560854,37165.52602518403,37977.50077766936,1-13
2012-01-27,66885.70358612762,66582.21494093929,68630.04475382406,1-38
2012-02-03,89605.03434658311,84065.55867487154,91509.83549237506,1-38
2012-02-10,80777.41646976201,68690.8831565274,85713.0576088624,1-38
2012-02-17,69107.98363831891,63469.383105943256,76418.287403548,1-38
2012-02-24,64035.78619847361,61996.23171179529,68603.67389528688,1-38
2012-03-02,83161.96270239039,74661.0070323799,87572.29127159789,1-38
2012-03-09,77999.8944790593,73397.85479378719,83088.8630140618,1-38
2012-03-16,82982.421769773,67419.99490986567,83689.00986395043,1-38
2012-03-23,71612.50577812162,61573.1348196165,72409.00293525239,1-38
2012-03-30,67709.84684723118,64097.63762846128,70993.53180101619,1-38
2012-04-06,81246.15273914843,75580.95082586443,84199.00559693041,1-38
2012-04-13,69848.86433355974,64065.39897031905,77282.33038025536,1-38
2012-04-20,74734.10478376655,67207.29775441154,77232.05124070155,1-38
2012-04-27,69319.23442340395,64170.94018140233,69585.32608456293,1-38
2012-05-04,101268.06379073512,99417.19392733663,106136.52949969893,1-38
2012-05-11,81851.20208715348,78359.11884313842,86506.82560787768,1-38
2012-05-18,83309.35448206094,77528.18659853181,84455.51864100905,1-38
2012-01-27,57914.12101006634,57573.86363990839,58792.67184282608,1-40
2012-02-03,63490.165050245356,63490.165050245356,65067.91617279734,1-40
2012-02-10,61456.816431882144,60156.97784050772,61831.30038528846,1-40
2012-02-17,60771.94212957778,56698.67337223463,60844.856724178295,1-40
2012-02-24,61551.194581185526,58733.61734177095,62156.67458798064,1-40
2012-03-02,64694.7297472895,62280.03979190673,64922.37278056987,1-40
2012-03-09,63528.972678758015,62086.56302372377,63671.37149813283,1-40
2012-03-16,63809.70054248594,59699.82873171467,64073.17726019421,1-40
2012-03-23,59424.89350390161,58412.20470492258,60864.9365542878,1-40
2012-03-30,57979.08409023741,56239.45661375284,58376.05491515551,1-40
2012-04-06,61740.0753221757,59062.769671132155,63010.84373475287,1-40
2012-04-13,57796.73811158954,55886.154901475726,59919.27696471379,1-40
2012-04-20,57513.38438339339,56361.56603047275,57781.42795825196,1-40
2012-04-27,53269.590453379526,51159.08000742726,53482.01192959252,1-40
2012-05-04,61977.479134975125,61022.248796723405,64060.85764362682,1-40
2012-05-11,56632.267045092914,55165.76925527542,56676.16064768993,1-40
2012-05-18,56310.441863145235,54769.878748582574,56424.012906643315,1-40
2012-01-27,60208.28806734397,59299.36461326809,69131.33857414228,1-72
2012-02-03,37591.71985534344,12521.44367738289,38013.289792697964,1-72
2012-02-10,39232.298623640185,33611.252271015175,51470.517954677205,1-72
2012-02-17,47432.068248410425,45927.37751695556,56451.430476818874,1-72
2012-02-24,62724.48464776033,59812.29199055265,76550.67792124744,1-72
2012-03-02,32376.48578145642,22310.417621749108,46593.02397020278,1-72
2012-03-09,35954.18411661731,35954.18411661731,40225.82785415426,1-72
2012-03-16,20484.188258188144,19812.08317931629,35249.25412307621,1-72
2012-03-23,33231.8144391775,21723.363441529356,49585.79752975705,1-72
2012-03-30,31828.14388569236,31828.14388569236,51979.290163423604,1-72
2012-04-06,54613.019244112416,37325.84627602924,60970.36323024307,1-72
2012-04-13,53232.40278128044,46419.31249792656,57763.00015173262,1-72
2012-04-20,92356.96358704679,88330.4136202689,103892.53409792257,1-72
2012-04-27,64720.07976811758,54364.930411517766,70140.26601653596,1-72
2012-05-04,20625.346890870962,16014.940855599503,27268.151135794305,1-72
2012-05-11,13907.236122096427,10040.194742546068,30340.38143727938,1-72
2012-05-18,38914.47950988499,13553.919476493898,42891.74247932758,1-72
2012-01-27,29729.735434325,29511.894402054597,30854.64479397355,1-79
2012-02-03,43001.358652015944,42109.00466275179,43814.44787272019,1-79
2012-02-10,36595.556921045056,35408.49313116864,38586.89629592758,1-79
2012-02-17,32470.666167671036,30141.52531657988,32759.446709274856,1-79
2012-02-24,32853.82298113463,30990.820981629764,33762.53197226313,1-79
2012-03-02,37776.47154461166,36893.33708236064,39511.98842964486,1-79
2012-03-09,42864.81613754617,41095.75517431882,43327.55825004523,1-79
2012-03-16,35540.21033760854,31693.832225856982,35685.1051187761,1-79
2012-03-23,29076.82493462217,28625.66538737333,30968.818276527763,1-79
2012-03-30,32869.48415424332,31061.46411995738,33825.43569570831,1-79
2012-04-06,41097.66513605271,41078.37725407274,44018.11258324268,1-79
2012-04-13,34578.08340931521,34337.01473242745,36808.19863982382,1-79
2012-04-20,30051.775228855277,30051.775228855277,31592.502329629708,1-79
2012-04-27,28097.422014581745,25812.022687440684,28528.233183269895,1-79
2012-05-04,40278.33803089564,39180.52027146681,43535.14263444377,1-79
2012-05-11,35578.39692590657,34057.324031371856,36127.46635857449,1-79
2012-05-18,31626.981231461694,30781.549970982127,32549.941521100605,1-79
2012-01-27,28936.252238741523,28586.111717101783,29021.942465342618,1-81
2012-02-03,29693.860471206604,29407.168217568294,29893.13223678863,1-81
2012-02-10,30427.390489308742,30236.854273424928,30700.092271173213,1-81
2012-02-17,30187.1088405998,28901.041077782178,30671.086653734994,1-81
2012-02-24,29117.325902319935,28216.73326180565,29471.055372588136,1-81
2012-03-02,28250.283240593162,27716.998568856558,28361.53701530524,1-81
2012-03-09,31462.304090234877,30141.401225815724,31892.835825275866,1-81
2012-03-16,32172.136650196746,30493.215370690283,32172.62262065988,1-81
2012-03-23,28407.350131337902,28150.792819112758,28929.83390431707,1-81
2012-03-30,28256.552566630915,27014.000717892344,28535.10508613169,1-81
2012-04-06,31137.018436814138,31137.018436814138,32009.207418652346,1-81
2012-04-13,30804.00350807116,30352.068072826216,31482.76785170191,1-81
2012-04-20,29749.99754144898,29198.638493453094,30154.01450107258,1-81
2012-04-27,27664.024058066123,25782.231592001244,28005.19193665768,1-81
2012-05-04,30660.08653017069,30039.55497233243,31076.54575933074,1-81
2012-05-11,32137.464281347253,31854.051291589116,32710.20434328785,1-81
2012-05-18,30778.742881525686,29911.251408550957,31271.390283011297,1-81
2012-01-27,42336.13414835589,40980.255297279866,45200.0737176063,1-87
2012-02-03,57438.8783067479,56710.59107655389,58414.85904142579,1-87
2012-02-10,50500.99154465996,50500.99154465996,54313.76416624038,1-87
2012-02-17,46332.12898468026,35869.04936456538,46346.6043694011,1-87
2012-02-24,51399.287515596974,44819.94015373159,52131.411804025985,1-87
2012-03-02,58517.66785452546,49658.13134244428,60891.79844004965,1-87
2012-03-09,53952.7897084601,51621.94227427803,53963.21884561852,1-87
2012-03-16,52977.73150913247,40887.80991553409,52977.73150913247,1-87
2012-03-23,42087.440626026866,35536.40243558346,42505.270226238965,1-87
2012-03-30,48562.28499038037,42141.31965938616,49469.932144505256,1-87
2012-04-06,47957.90642623495,43573.55778779726,51844.832962149936,1-87
2012-04-13,43447.41245101626,39092.709750330396,43447.41245101626,1-87
2012-04-20,41996.81313348931,40375.621908057554,45747.67777792377,1-87
2012-04-27,41292.32993280831,36764.90052776909,41292.32993280831,1-87
2012-05-04,60617.203915893595,54685.4318157111,60617.203915893595,1-87
2012-05-11,46797.979674277034,40385.503656315675,47815.046903611954,1-87
2012-05-18,41498.40412532214,37105.86487159715,42161.90403332089,1-87
2012-01-27,87469.22185027803,86204.9379462216,89129.67932816892,1-90
2012-02-03,89148.74359961867,87814.55157880312,92918.45930363427,1-90
2012-02-10,91345.5935743466,89321.75319817882,93855.30876833232,1-90
2012-02-17,90885.34529159196,86077.51027961142,91625.8559746306,1-90
2012-02-24,89070.98731654897,84208.65046410004,91263.83753652916,1-90
2012-03-02,83901.40636444086,83695.68507682496,86461.17814555435,1-90
2012-03-09,92176.79314769381,84399.56864470127,92279.59024542477,1-90
2012-03-16,92394.41821103582,84137.17472451937,92797.11131766097,1-90
2012-03-23,77930.22659996623,76544.68811738724,83726.49143332659,1-90
2012-03-30,77747.90618923679,75841.12095471984,81502.48708006856,1-90
2012-04-06,90747.6835427099,89838.63678117006,94440.7921423183,1-90
2012-04-13,90167.01164924444,89327.9366090968,92876.77014756898,1-90
2012-04-20,99688.09285212077,91853.68043219789,101993.18033041441,1-90
2012-04-27,83889.84729998076,77919.39791331267,83958.87626311937,1-90
2012-05-04,86526.81767234916,85481.28451060876,88707.69571370297,1-90
2012-05-11,88414.55817475349,86063.03798348334,92130.92368307192,1-90
2012-05-18,90443.33186801801,84814.90153569855,91539.25264104364,1-90
2012-01-27,60779.16711977908,59850.963776467564,61729.34731681583,1-91
2012-02-03,66391.19059887131,62918.321020865944,66775.26496327951,1-91
2012-02-10,72704.9856605614,68292.9219926039,73576.70348417996,1-91
2012-02-17,68048.40113321017,63109.70116668612,68474.51481028278,1-91
2012-02-24,63013.299572598415,62868.5270941295,65461.34076703362,1-91
2012-03-02,60331.602883645304,58517.23577793855,60925.11244198961,1-91
2012-03-09,75220.18543056527,68151.34388584341,75250.89517481216,1-91
2012-03-16,74761.68094802393,71757.77951977718,74920.4387745847,1-91
2012-03-23,61735.69717133594,56036.03096225734,62531.93965131996,1-91
2012-03-30,57513.10109682138,55727.970161206336,58977.37632175451,1-91
2012-04-06,70462.20446609518,68265.70725552183,71840.8058944993,1-91
2012-04-13,72982.78908233358,69505.25206000898,73722.19980733552,1-91
2012-04-20,65954.90487033893,64467.64954740425,66913.576895949,1-91
2012-04-27,53637.210652189795,50587.066453384745,54315.46645804526,1-91
2012-05-04,63287.52263653661,60358.28285393051,64949.31178963522,1-91
2012-05-11,73668.6532349924,72231.71647222497,74101.56776608672,1-91
2012-05-18,69309.32506149179,66501.36334921382,70660.90910691314,1-91
2012-01-27,139101.72448912237,135549.4214075219,142866.5339876166,1-92
2012-02-03,138431.51619047046,138080.09885721485,144877.86072929518,1-92
2012-02-10,153916.582058542,145866.6286572423,160784.82641292678,1-92
2012-02-17,146898.54704735227,135871.09183200548,147129.11754599717,1-92
2012-02-24,142247.16052579624,131763.73993123957,143460.21108064565,1-92
2012-03-02,126184.48528319722,125277.51432899007,131185.39696645926,1-92
2012-03-09,148386.03937111722,141268.69191209908,148662.135399969,1-92
2012-03-16,145850.715521198,132799.98749645348,151933.0823932169,1-92
2012-03-23,123567.09338055436,114758.00602046525,133997.49554983355,1-92
2012-03-30,119891.70235340661,118581.48590117197,129839.93753030355,1-92
2012-04-06,148632.6355653174,144039.17023356564,155994.3255192699,1-92
2012-04-13,147803.48520732202,145209.11758902846,155916.89573387222,1-92
2012-04-20,156552.77275106093,142147.47877265103,159075.88919464182,1-92
2012-04-27,128450.55007032838,116619.62309168033,128509.23361863992,1-92
2012-05-04,128528.93167769727,124240.08597735208,132469.5949366237,1-92
2012-05-11,144473.45007254815,139500.2006001611,149826.59644851438,1-92
2012-05-18,145700.11324449454,133968.7750131758,148313.38004346186,1-92
2012-01-27,71921.34297543085,71261.21195690465,73482.68638673716,1-93
2012-02-03,74318.3915867038,73507.65842815331,77432.93116081752,1-93
2012-02-10,83910.74865986913,82766.30177379126,84938.5375227938,1-93
2012-02-17,79046.67457353443,74813.54365272398,79692.43707225745,1-93
2012-02-24,74185.9311874003,68440.64717717037,74577.4033807938,1-93
2012-03-02,65317.15383774022,65271.62663079327,66907.06690778976,1-93
2012-03-09,81963.31122495064,78809.01565563772,82009.74843527847,1-93
2012-03-16,81659.95326080019,76644.22997163922,82544.37011884888,1-93
2012-03-23,67610.92751615006,65704.65971735568,72585.4341814301,1-93
2012-03-30,60980.33478263507,60370.800001478194,64746.477804279966,1-93
2012-04-06,79456.18070939963,79456.18070939963,83457.87755634163,1-93
2012-04-13,81860.6101747929,76728.53525835864,82859.35856690949,1-93
2012-04-20,83875.28418887204,74912.35584472398,83875.28418887204,1-93
2012-04-27,65548.21906948638,60561.15613535977,68670.24612666716,1-93
2012-05-04,73347.71216329256,69898.03540484725,76867.44793856918,1-93
2012-05-11,85434.0881257841,84878.0332671459,87394.93160734486,1-93
2012-05-18,83865.3456212088,79707.01917777082,83892.25275115388,1-93
2012-01-27,60905.45262656823,57709.04508910388,61546.01526696247,1-94
2012-02-03,59001.3394362257,56014.46123125461,60801.266577911774,1-94
2012-02-10,66282.16220091001,61098.205878398294,67179.33856113763,1-94
2012-02-17,66294.792422435,57669.72611271818,66372.8749868852,1-94
2012-02-24,67605.63210094182,63688.06207216675,70363.91220715994,1-94
2012-03-02,60095.249507911656,59650.96128486643,62421.43931995275,1-94
2012-03-09,67824.4143471506,63700.72452364759,69131.72767760622,1-94
2012-03-16,74549.11793977991,71037.47870032709,75843.087111641,1-94
2012-03-23,60064.25606368616,58830.40119685,64351.75619754511,1-94
2012-03-30,62807.842998428074,62388.94483516313,64175.44633828391,1-94
2012-04-06,72178.24497017276,66775.1916656754,73609.79489327043,1-94
2012-04-13,71588.74104325092,70248.63487129984,73482.25047447636,1-94
2012-04-20,74744.36520905007,72794.12628093894,77711.62413888068,1-94
2012-04-27,67439.81879243886,61227.5114493786,67637.36262595514,1-94
2012-05-04,74181.03175128752,71477.54619880836,75696.31563797833,1-94
2012-05-11,72667.36670240731,69835.44303977035,75144.70594173908,1-94
2012-05-18,74583.25663547637,67941.58939529475,74615.063214621,1-94
2012-01-27,109680.4990750966,109452.76219826515,110650.01376864332,1-95
2012-02-03,115478.62403209665,113586.85003661258,117759.1730310072,1-95
2012-02-10,119269.41169690616,114169.69225002803,120715.40410920768,1-95
2012-02-17,113515.47687624507,110671.22075064908,121635.75407084635,1-95
2012-02-24,117248.93902151272,111028.77938861337,118447.63191208092,1-95
2012-03-02,113458.82596408186,110569.8358151206,113922.43131673295,1-95
2012-03-09,129328.88793247423,121439.46323490352,129328.88793247423,1-95
2012-03-16,130030.37263236486,121521.9643792325,132700.97379309335,1-95
2012-03-23,116498.5899400432,113569.16871273985,118276.14246860909,1-95
2012-03-30,110801.05791156853,104417.56803111924,110801.05791156853,1-95
2012-04-06,126381.58871267969,121904.27272607089,130844.82931061558,1-95
2012-04-13,125666.94520631735,120777.2446662099,128019.34744373504,1-95
2012-04-20,125909.3812887821,120752.53296270536,128365.61146603661,1-95
2012-04-27,111353.52952012423,99741.34555473272,112796.6697679924,1-95
2012-05-04,122150.9461394814,117590.48782411253,124492.68754070468,1-95
2012-05-11,130452.63966786097,125197.65273392739,131597.7818746254,1-95
2012-05-18,129643.93446507053,125837.78266923215,129643.93446507053,1-95
2012-01-27,32501.91152627641,31461.486213952296,32681.080866648834,1-97
2012-02-03,35902.50175583475,33433.12665747692,36289.597052327634,1-97
2012-02-10,37424.18110814055,35364.68632557678,37857.315540109776,1-97
2012-02-17,34489.4027648699,33183.421790803346,36407.72799893235,1-97
2012-02-24,33648.045548924376,32102.867141168434,34277.58043675486,1-97
2012-03-02,34016.321926140736,33569.89168081916,34109.7519604475,1-97
2012-03-09,39277.75502024969,37047.189845861314,39277.75502024969,1-97
2012-03-16,39278.544934085614,36385.569200293525,40533.37115744107,1-97
2012-03-23,33829.89833777264,33173.71626789699,34429.71642705848,1-97
2012-03-30,30314.65197532108,29312.162101110287,31165.44368357439,1-97
2012-04-06,38582.92107211352,38582.92107211352,39053.42090179802,1-97
2012-04-13,38383.41208164369,36920.567174170224,39449.302444115456,1-97
2012-04-20,36679.50087124399,34288.11122583085,36679.50087124399,1-97
2012-04-27,30088.558742652727,29150.06346038665,31469.98603864258,1-97
2012-05-04,36070.60801712073,35377.556801440405,37355.75061257066,1-97
2012-05-11,40277.903581991646,40106.51284435102,40876.493717083154,1-97
2012-05-18,38586.37597532194,37993.34376273588,38723.75755540481,1-97
2012-01-27,19253.86262066894,18178.47683193932,20872.1646733503,2-1
2012-02-03,24428.714512093353,22436.87653068622,27719.77930005101,2-1
2012-02-10,23984.419752071855,16994.528272124724,24446.85341791493,2-1
2012-02-17,29123.054024713816,19837.836598861217,29336.856524307044,2-1
2012-02-24,31639.955185951447,24425.072757694063,32174.114940025753,2-1
2012-03-02,24804.339879713236,15544.666029055006,25978.629800147406,2-1
2012-03-09,28781.38629696731,16457.496663388865,28781.38629696731,2-1
2012-03-16,28594.158174060234,18548.678209507754,30731.29654619073,2-1
2012-03-23,28057.29476326317,24813.773279330013,29097.294783279864,2-1
2012-03-30,17304.15225549098,9229.222608742633,17977.398844382365,2-1
2012-04-06,33467.68597616276,25272.36282801373,34547.19502047161,2-1
2012-04-13,41298.94432002367,33524.946473884076,45191.35627222968,2-1
2012-04-20,70471.54615779327,61718.64684030972,74674.54605582939,2-1
2012-04-27,42323.88999246107,38729.41910613586,45314.67941497333,2-1
2012-05-04,33616.61970970427,31614.221943600045,36992.36597831868,2-1
2012-05-11,20153.079708116013,19386.043795202135,23091.41391911351,2-1
2012-05-18,23866.20735037985,23108.77977264893,25598.975932269594,2-1
2012-01-27,61730.853740683175,61709.20300509876,63340.962010009986,2-2
2012-02-03,62514.89199856159,54958.86934722535,62705.21105641504,2-2
2012-02-10,62163.08619705192,60981.71688083736,64667.403901144295,2-2
2012-02-17,66466.18708380607,63284.788115148316,66795.69838577465,2-2
2012-02-24,69142.42018013287,63885.28435839757,69142.42018013287,2-2
2012-03-02,63579.660435916245,62035.90487982359,65691.00036007533,2-2
2012-03-09,64766.583808022944,64600.74248857881,66084.16081625674,2-2
2012-03-16,67387.19986691677,64578.44454337491,68939.59136896707,2-2
2012-03-23,61244.02690446055,58583.70578111194,64016.98942962612,2-2
2012-03-30,59199.949875641105,59040.232756031815,64511.63333720113,2-2
2012-04-06,67142.30169611234,65720.41601813618,69421.79637296786,2-2
2012-04-13,65320.21957616859,64057.0618400474,70813.69432360785,2-2
2012-04-20,73193.28068523435,67901.36849962773,74783.48773084681,2-2
2012-04-27,67089.105905131,63497.7154564377,67227.98502980088,2-2
2012-05-04,66186.60205585466,64526.76946897509,69991.75937919194,2-2
2012-05-11,61910.26813123785,61575.93670102561,62330.8688293847,2-2
2012-05-18,65531.83869116089,63041.28118522072,66282.09969809675,2-2
2012-01-27,45298.55482072966,44834.57235732884,47559.095364899935,2-4
2012-02-03,43570.110358699036,43160.21850751852,44506.17346301081,2-4
2012-02-10,43996.503651146624,43673.921519054195,45832.85209495542,2-4
2012-02-17,45419.15696066785,43762.95778667486,45529.99844961167,2-4
2012-02-24,48189.9351729859,45597.188157951794,48189.9351729859,2-4
2012-03-02,42895.7994011866,40838.841709768865,43681.93314214925,2-4
2012-03-09,42960.58271440128,42957.941271863594,42967.14244213671,2-4
2012-03-16,40076.269601609754,40076.269601609754,41175.28975686432,2-4
2012-03-23,39922.79516707104,39178.235600709006,42129.480399350214,2-4
2012-03-30,42050.41961131626,40427.62834002676,43847.21927320012,2-4
2012-04-06,44518.16651499019,43725.92378429465,45738.42739566369,2-4
2012-04-13,44223.70754476193,42402.135615895204,45204.68691871831,2-4
2012-04-20,48719.04189382296,46862.03782215291,48792.83913634503,2-4
2012-04-27,45356.30954461724,42275.06954898787,45422.47146942161,2-4
2012-05-04,42279.28291006027,41458.69320753121,44628.57327879811,2-4
2012-05-11,41806.36155804746,39945.76850344012,43374.56639654261,2-4
2012-05-18,45266.202844570405,42820.29350303777,45496.590832148104,2-4
2012-01-27,35267.71829853825,24826.609093013052,39871.29357063717,2-5
2012-02-03,14536.757218277791,10959.26587935457,19487.076191538396,2-5
2012-02-10,20639.085339963953,15419.378022456305,27939.033980072607,2-5
2012-02-17,34999.278722720526,28194.607090749938,37078.77826759991,2-5
2012-02-24,36519.39167777896,28158.334075233706,43507.15883022939,2-5
2012-03-02,21382.999590484196,21220.387506736057,30133.576835033986,2-5
2012-03-09,23778.969156428186,23612.294111182182,23823.53023292002,2-5
2012-03-16,11096.019579563992,11096.019579563992,17513.094667701454,2-5
2012-03-23,12285.087516166674,0.0,14212.022329774252,2-5
2012-03-30,15471.127955361535,13276.617413206024,35465.77711720868,2-5
2012-04-06,35054.20818271616,33385.07332195676,38798.68749074003,2-5
2012-04-13,41216.094790978335,33976.00965791091,49229.20294227102,2-5
2012-04-20,59871.369750176855,43657.56722400983,66352.975227322,2-5
2012-04-27,43689.90192837,32997.642363821345,43689.90192837,2-5
2012-05-04,3985.0471509422073,0.0,18048.18204511603,2-5
2012-05-11,7013.942116242359,0.0,17628.215177384824,2-5
2012-05-18,17614.02218974331,17614.02218974331,26495.935675320237,2-5
2012-01-27,38090.932547875804,10797.402469133789,42072.46063178501,2-7
2012-02-03,678.6498596695393,0.0,7398.69792240678,2-7
2012-02-10,17336.989652574954,0.0,24753.1835145812,2-7
2012-02-17,43906.13772605722,21829.819660358364,45420.24056319058,2-7
2012-02-24,39722.57494244761,28656.250939566493,50568.32979190866,2-7
2012-03-02,21525.072541721816,19805.459310937356,30624.533958555872,2-7
2012-03-09,25949.266714209138,21393.629775490466,26715.790667990594,2-7
2012-03-16,12868.217132451562,8220.905105736356,26457.211351067002,2-7
2012-03-23,9415.331072623843,0.0,12875.667099784216,2-7
2012-03-30,0.0,0.0,15062.931244927506,2-7
2012-04-06,45294.14492092043,40785.23232209093,52243.64162075621,2-7
2012-04-13,49160.87822530854,44140.36361838598,66626.97759725552,2-7
2012-04-20,89461.31816175663,64083.00463471517,105910.15416975218,2-7
2012-04-27,63373.99147344833,62594.7690132943,66896.80463274728,2-7
2012-05-04,16179.61630389957,0.0,25878.254037736737,2-7
2012-05-11,8903.45140476199,2356.912721095306,21052.090364360887,2-7
2012-05-18,28540.57494295531,9558.047839064446,42552.32685193307,2-7
2012-01-27,57118.91215711644,56420.18821784956,57825.08760773875,2-8
2012-02-03,57727.888678794334,57650.04598248401,58433.080621193105,2-8
2012-02-10,55654.738486464,55654.738486464,56970.35031159995,2-8
2012-02-17,57532.76001837051,53783.082328580014,57580.896372938805,2-8
2012-02-24,59022.57740373503,55822.22846920065,59039.94857490504,2-8
2012-03-02,57941.46659749605,57190.44939859932,58316.150528801976,2-8
2012-03-09,56823.88559442556,56225.26209619352,56840.112292885955,2-8
2012-03-16,55129.338520662,52345.72477218718,55885.65965717723,2-8
2012-03-23,50915.547940402976,50815.37665173872,52797.72025986369,2-8
