unique_id,Date,forecast_lower,forecast,forecast_upper
1-79,2012-01-27,27674.00546875,28924.115234375,31350.799804687507
1-79,2012-02-03,40665.347265625,42895.931640625,44415.676171875
1-79,2012-02-10,32306.7669921875,35664.90625,39586.821484375
1-79,2012-02-17,30860.5603515625,32478.3505859375,34929.54453125
1-79,2012-02-24,28654.4841796875,29659.474609375,32600.91015625
1-79,2012-03-02,37233.670703125,42038.015625,45469.688671875
1-79,2012-03-09,32061.6478515625,34684.42578125,37258.18359375
1-79,2012-03-16,30076.1787109375,32355.791015625,35836.4890625
1-79,2012-03-23,28139.7337890625,29291.794921875,33360.78125
1-79,2012-03-30,28360.341015625,40077.060546875,44513.72421875
1-79,2012-04-06,31841.0388671875,35052.10546875,43974.461718750004
1-79,2012-04-13,28899.6033203125,30885.072265625,35223.689453125
1-79,2012-04-20,27624.981640625,29659.474609375,32453.8388671875
1-79,2012-04-27,28384.853125,34071.625,44440.188281250004
1-79,2012-05-04,32723.4712890625,37135.623046875,43753.852734375
1-79,2012-05-11,29536.91484375,31988.111328125,36424.778515625
1-79,2012-05-18,28286.805078125,30639.953125,33238.22265625001
1-81,2012-01-27,26729.25859375,28271.33203125,29556.390625
1-81,2012-02-03,27607.383203125,29449.302734375,31141.3015625
1-81,2012-02-10,28035.73828125,30306.009765625,31719.5779296875
1-81,2012-02-17,28485.5078125,30198.921875,32062.2615234375
1-81,2012-02-24,27371.7896484375,28806.7734375,30862.87265625
1-81,2012-03-02,26750.676171875,29128.0380859375,30884.290234375
1-81,2012-03-09,29834.8205078125,30734.3642578125,32554.8671875
1-81,2012-03-16,29235.1265625,30520.185546875,31719.5779296875
1-81,2012-03-23,27778.7236328125,29556.3916015625,32362.1072265625
1-81,2012-03-30,28442.67265625,29556.390625,30841.455078125
1-81,2012-04-06,27800.14140625,30734.3642578125,33283.065234375004
1-81,2012-04-13,28871.0259765625,30306.009765625,31698.16015625
1-81,2012-04-20,28185.661328125,29556.390625,31334.059765625
1-81,2012-04-27,28249.914453125,28699.685546875,32126.513671875
1-81,2012-05-04,27800.14140625,30948.54296875,32019.425976562503
1-81,2012-05-11,28913.861328125,30841.4521484375,31933.75546875
1-81,2012-05-18,27393.2072265625,30198.921875,31719.5779296875
1-87,2012-01-27,45874.662890625,52123.052734375,58690.238671875
1-87,2012-02-03,46448.49375,53876.42578125,61272.477734375
1-87,2012-02-10,41634.684765625,46225.337890625,51166.663671875
1-87,2012-02-17,41124.609375,46544.1328125,49827.72421875
1-87,2012-02-24,43483.695703125,50688.470703125,56809.3453125
1-87,2012-03-02,47723.67421875,52601.24609375,61176.84179687501
1-87,2012-03-09,42622.94765625,46544.1328125,50433.434765625
1-87,2012-03-16,40965.21171875,44153.1640625,52314.32890625
1-87,2012-03-23,41985.357421875,48456.904296875,54769.05234375
1-87,2012-03-30,45268.947265625,52282.451171875,59040.911328125
1-87,2012-04-06,39753.791015625,47022.326171875,50560.953125
1-87,2012-04-13,38032.292578125,43834.369140625,50720.3484375
1-87,2012-04-20,39817.55,46384.736328125,51517.338281250006
1-87,2012-04-27,41730.323046875,49413.2890625,58052.648828125
1-87,2012-05-04,42017.2359375,45428.345703125,54737.174609375004
1-87,2012-05-11,37777.25859375,43834.369140625,47532.398828125
1-87,2012-05-18,37554.100390625,45109.55078125,53940.184765625
1-90,2012-01-27,82545.671875,91095.046875,100410.91484375
1-90,2012-02-03,84314.5078125,94632.71875,98583.11796875
1-90,2012-02-10,87734.2578125,96401.55859375,105009.89140625
1-90,2012-02-17,86614.0,94632.71875,107427.29765625
1-90,2012-02-24,85434.7734375,91979.46484375,103182.0859375
1-90,2012-03-02,85257.8890625,94927.5234375,104420.27421875
1-90,2012-03-09,85965.42890625,94337.9140625,103005.20546875
1-90,2012-03-16,89326.21015625,96991.171875,111436.65625
1-90,2012-03-23,84845.16328125,93158.6875,103358.97031250001
1-90,2012-03-30,83665.9296875,95517.13671875,106837.68828125
1-90,2012-04-06,84727.240625,93748.296875,110611.20390625001
1-90,2012-04-13,89031.40625,95517.13671875,106837.68828125
1-90,2012-04-20,83017.359375,94632.71875,111495.61796875
1-90,2012-04-27,90151.67109375,96401.55859375,105127.80859375001
1-90,2012-05-04,83606.96875,99644.421875,115210.17109375002
1-90,2012-05-11,84314.5078125,94632.71875,111849.38750000001
1-90,2012-05-18,83489.04609375,93748.296875,110375.359375
1-91,2012-01-27,54633.390625,57411.36328125,64124.785937500004
1-91,2012-02-03,59078.1421875,64819.275390625,69078.8328125
1-91,2012-02-10,69865.91953125,71301.20703125,74588.47109375
1-91,2012-02-17,65282.27109375,70606.71484375,73338.378125
1-91,2012-02-24,56485.37109375,61115.322265625,66671.2578125
1-91,2012-03-02,56763.169140625,60652.328125,64448.880078125
1-91,2012-03-09,62272.80703125,69680.72265625,72921.68515625001
1-91,2012-03-16,65328.570703125,70606.71484375,72967.98515625
1-91,2012-03-23,57411.36328125,63198.794921875,70930.81015625
1-91,2012-03-30,55003.787890625,58568.84765625,60837.525781250006
1-91,2012-04-06,58337.34921875,65745.265625,69588.125
1-91,2012-04-13,64680.37890625,68986.234375,72690.1875
1-91,2012-04-20,57365.063671875,63661.791015625,68523.2421875
1-91,2012-04-27,54262.994921875,57179.865234375,61670.915234375
1-91,2012-05-04,54633.390625,60420.828125,65791.56484375
1-91,2012-05-11,58568.846484375,63430.29296875,70467.8171875
1-91,2012-05-18,59078.1421875,63893.2890625,69449.2265625
1-92,2012-01-27,116009.63359375,126351.953125,149866.1015625
1-92,2012-02-03,121961.34375,137084.546875,151427.2
1-92,2012-02-10,131523.1125,143426.546875,155232.396875
1-92,2012-02-17,130352.2859375,137084.546875,157476.49531250002
1-92,2012-02-24,117765.87109375,131718.25,147036.5921875
1-92,2012-03-02,121473.4984375,135621.0078125,151427.2
1-92,2012-03-09,121863.775,142450.859375,151622.33906250002
1-92,2012-03-16,127717.92265625,138548.078125,153768.853125
1-92,2012-03-23,116009.63359375,133181.78125,155329.9671875
1-92,2012-03-30,117961.009375,132206.09375,153378.5765625
1-92,2012-04-06,124888.4140625,144402.234375,155427.5359375
1-92,2012-04-13,130352.2859375,144402.234375,158549.7515625
1-92,2012-04-20,116009.63359375,135621.0078125,149280.6875
1-92,2012-04-27,118839.1421875,128791.1796875,170843.44375
1-92,2012-05-04,121571.0671875,143914.390625,160501.13125000003
1-92,2012-05-11,129474.1671875,147329.3125,166257.69843750002
1-92,2012-05-18,121766.20625,136108.8515625,155720.24375
1-93,2012-01-27,59355.90390625,63302.71484375,79500.00703125
1-93,2012-02-03,72016.445703125,78936.17578125,84215.67734375001
1-93,2012-02-10,79192.4640625,84318.19140625,91442.95078125001
1-93,2012-02-17,73041.59375,82780.47265625,89802.71015625
1-93,2012-02-24,60483.5625,64840.4296875,80063.834375
1-93,2012-03-02,62328.826171875,74066.73828125,81806.58281250001
1-93,2012-03-09,77808.5171875,84061.90625,90469.053125
1-93,2012-03-16,76834.63046875,85343.33203125,90827.85859375
1-93,2012-03-23,61970.023828125,69966.15625,84933.27734375
1-93,2012-03-30,61406.192578125,69453.5859375,83088.015625
1-93,2012-04-06,74066.7421875,83293.046875,87649.90625
1-93,2012-04-13,81601.5515625,85343.33203125,90366.53828125
1-93,2012-04-20,63559.0,82011.609375,90827.85859375
1-93,2012-04-27,61970.023828125,72529.015625,85445.84765625
1-93,2012-05-04,63046.4296875,79961.3203125,88213.73671875
1-93,2012-05-11,76834.6328125,86881.05078125,92929.41171875001
1-93,2012-05-18,66736.95,85855.90625,91853.00703125
1-94,2012-01-27,59553.645703125,64102.880859375,70306.390625
1-94,2012-02-03,59277.93359375,64562.400390625,73155.4046875
1-94,2012-02-10,60656.4921875,64332.640625,70444.24609375
1-94,2012-02-17,64194.78515625,67779.0390625,73385.16328125
1-94,2012-02-24,62035.05078125,70995.6640625,78715.58203125
1-94,2012-03-02,62126.9515625,68927.83203125,77428.93125000001
1-94,2012-03-09,61529.579296875,69387.3515625,74901.578125
1-94,2012-03-16,64010.977734375,71684.9453125,78623.67890625
1-94,2012-03-23,66078.81484375,70306.38671875,80002.23359375
1-94,2012-03-30,63735.265625,70765.90625,78118.20703125
1-94,2012-04-06,62954.0859375,73752.78125,84367.66796875001
1-94,2012-04-13,67043.80625,76739.65234375,84321.71562500001
1-94,2012-04-20,66492.3859375,71225.421875,79772.47734375
1-94,2012-04-27,67870.94140625,73293.26171875,81794.35546875
1-94,2012-05-04,66446.433984375,75131.33984375,82621.49765625001
1-94,2012-05-11,67365.47265625,72833.7421875,80415.80078125
1-94,2012-05-18,67043.80625,72603.98046875,78302.01796875
1-95,2012-01-27,97996.33359375,102513.8984375,109550.86875
1-95,2012-02-03,111722.7765625,117282.8515625,123537.93359375
1-95,2012-02-10,117022.2234375,119020.375,126144.22890625
1-95,2012-02-17,111114.63984375,115545.328125,121279.15625000001
1-95,2012-02-24,100776.375,108595.234375,116587.84531250001
1-95,2012-03-02,115284.69921875,119454.75390625,128750.51015625
1-95,2012-03-09,118151.609375,123364.1796875,133876.2046875
1-95,2012-03-16,118585.99453125,124667.328125,132920.5625
1-95,2012-03-23,110332.7578125,118585.9921875,126839.234375
1-95,2012-03-30,114676.5703125,123364.1796875,131356.7984375
1-95,2012-04-06,118064.73359375,127273.6171875,133789.328125
1-95,2012-04-13,119889.1328125,125970.4765625,133963.0796875
1-95,2012-04-20,111983.4046875,122061.03515625,132051.796875
1-95,2012-04-27,113025.91953125,124232.9375,129184.89140625001
1-95,2012-05-04,119802.25703125,129011.140625,136569.3609375
1-95,2012-05-11,123624.8046875,130314.28125,139262.5203125
1-95,2012-05-18,114589.69375,126404.859375,138220.0125
1-97,2012-01-27,28508.478515625,31435.689453125,36450.1234375
1-97,2012-02-03,37137.3859375,38308.26953125,40497.309375
1-97,2012-02-10,36093.76796875,37926.458984375,38970.07109375
1-97,2012-02-17,34184.7203125,35508.328125,39199.15625
1-97,2012-02-24,29704.817578125,32072.0380859375,34464.714453125
1-97,2012-03-02,35355.604296875,38053.728515625,40217.31640625
1-97,2012-03-09,36551.9453125,39199.15625,42024.5515625
1-97,2012-03-16,35330.150390625,37544.6484375,40242.7703125
1-97,2012-03-23,31028.4248046875,33344.73828125,35610.14453125
1-97,2012-03-30,34031.997265625,37671.91796875,40980.94140625
1-97,2012-04-06,35610.14375,39835.5078125,41260.934375
1-97,2012-04-13,34337.44453125,38944.6171875,41744.55859375
1-97,2012-04-20,30519.3447265625,33726.548828125,37086.478515625
1-97,2012-04-27,31817.498046875,36399.21875,38995.525
1-97,2012-05-04,36221.037109375,38944.6171875,41006.3953125
1-97,2012-05-11,34922.883984375,38053.728515625,40802.75703125
1-97,2012-05-18,30773.884765625,34744.70703125,37773.733984375
2-1,2012-01-27,24174.58203125,25885.046875,30218.2263671875
2-1,2012-02-03,23239.5259765625,25885.046875,29944.5533203125
2-1,2012-02-10,23650.0384765625,25999.078125,29693.6828125
2-1,2012-02-17,23467.58828125,25200.8603515625,27641.12421875
2-1,2012-02-24,24585.0927734375,27025.3564453125,28963.884765625
2-1,2012-03-02,24083.35703125,26341.1708984375,34049.668359375006
2-1,2012-03-09,24334.22578125,27481.4814453125,74211.4046875
2-1,2012-03-16,24585.0927734375,29648.0712890625,63446.8703125
2-1,2012-03-23,21893.958984375,27595.51171875,33821.60937500001
2-1,2012-03-30,21893.958984375,27481.48046875,38337.23554687504
2-1,2012-04-06,22076.4109375,24744.736328125,38724.941796875035
2-1,2012-04-13,21437.8359375,24060.55078125,28006.023437500007
2-1,2012-04-20,21893.958984375,23148.3017578125,26911.326171875
2-1,2012-04-27,21665.8984375,23034.2705078125,25907.852929687502
2-1,2012-05-04,21893.958984375,23034.271484375,26090.302929687503
2-1,2012-05-11,21415.0296875,22692.177734375,25269.279687500002
2-1,2012-05-18,21186.9673828125,22464.115234375,25885.0466796875
2-2,2012-01-27,60497.941015625,62185.1328125,66041.578125
2-2,2012-02-03,59774.859375,63872.330078125,68982.1125
2-2,2012-02-10,62088.721875,65559.5234375,69030.31796875
2-2,2012-02-17,61413.8453125,65318.49609375,70958.54375
2-2,2012-02-24,60256.9140625,65559.5234375,68066.2078125
2-2,2012-03-02,61558.46171875,64113.35546875,69898.0234375
2-2,2012-03-09,60208.70859375,62185.134765625,67005.6875
2-2,2012-03-16,61172.81796875,63390.2734375,66089.78359375
2-2,2012-03-23,58762.544140625,62667.1875,65655.934375
2-2,2012-03-30,58762.544140625,65800.55078125,71006.74921875
2-2,2012-04-06,58280.4859375,61944.10546875,68596.46875
2-2,2012-04-13,59678.4484375,64595.412109375,67005.6875
2-2,2012-04-20,60160.503125,63149.24609375,68451.8515625
2-2,2012-04-27,60690.76328125,65559.5234375,69030.31796875
2-2,2012-05-04,60738.96875,67969.796875,69946.22890625
2-2,2012-05-11,64065.15,67969.796875,71874.44765625
2-2,2012-05-18,62185.1328125,66764.66015625,71344.1875
2-4,2012-01-27,43483.736328125,44856.203125,48438.00703125
2-4,2012-02-03,43082.040625,45358.326171875,49576.14804687501
2-4,2012-02-10,42077.7984375,46195.1953125,48571.9046875
2-4,2012-02-17,41809.998046875,43851.9609375,47065.53671875
2-4,2012-02-24,41776.5234375,44019.333984375,46630.365625
2-4,2012-03-02,40839.23046875,43684.5859375,45559.173828125
2-4,2012-03-09,40839.23046875,42680.341796875,45224.427734375
2-4,2012-03-16,41140.50546875,42010.84765625,44186.70703125
2-4,2012-03-23,41173.98046875,43182.46484375,44287.131640625004
2-4,2012-03-30,41441.776953125,43851.9609375,46295.61953125
2-4,2012-04-06,40839.23046875,42847.71484375,46697.315625
2-4,2012-04-13,40805.75546875,42512.96875,46898.1625
2-4,2012-04-20,41809.998046875,43517.2109375,47634.609765625006
2-4,2012-04-27,41441.776953125,44521.45703125,47433.7609375
2-4,2012-05-04,42178.22265625,43517.2109375,46898.1625
2-4,2012-05-11,40738.80625,44019.333984375,48672.328906250004
2-4,2012-05-18,42077.7984375,45190.951171875,49274.875390625
2-5,2012-01-27,22588.851953125,27163.8095703125,30452.060742187503
2-5,2012-02-03,22422.056640625,27521.2275390625,32715.71015625
2-5,2012-02-10,21874.016015625,25614.99609375,29403.6337890625
2-5,2012-02-17,21945.4982421875,26210.6943359375,30046.9861328125
2-5,2012-02-24,22064.6376953125,24304.4609375,29904.018359375
2-5,2012-03-02,21492.7693359375,24781.01953125,29641.9130859375
2-5,2012-03-09,21349.8015625,25734.1357421875,28664.968164062502
2-5,2012-03-16,21087.69453125,24542.740234375,29308.322265625
2-5,2012-03-23,21445.11328125,23708.7646484375,27473.573242187504
2-5,2012-03-30,20229.8890625,23589.625,29236.838085937503
2-5,2012-04-06,19753.3322265625,22279.0888671875,30499.716406250005
2-5,2012-04-13,19705.6765625,22755.6474609375,29046.214453125005
2-5,2012-04-20,18728.7314453125,20849.416015625,28140.7537109375
2-5,2012-04-27,18609.591796875,21564.2529296875,28760.279687500002
2-5,2012-05-04,18561.9357421875,22040.810546875,25734.13671875
2-5,2012-05-11,17299.057421875,21564.2529296875,23684.9365234375
2-5,2012-05-18,19729.5046875,21564.2529296875,24256.804882812503
2-7,2012-01-27,17604.1564453125,19560.171875,23535.305664062504
2-7,2012-02-03,19181.58828125,21610.8349609375,27163.4001953125
2-7,2012-02-10,20727.473046875,25081.189453125,30949.2419921875
2-7,2012-02-17,21326.897265625,24607.958984375,27794.3748046875
2-7,2012-02-24,19528.6232421875,23976.986328125,27163.400390625004
2-7,2012-03-02,20632.8271484375,24134.7294921875,29655.744140625
2-7,2012-03-09,21137.6052734375,26816.365234375,30980.790625
2-7,2012-03-16,21737.0294921875,24134.7294921875,30002.780078125008
2-7,2012-03-23,18929.19921875,26500.87890625,28835.479687500003
2-7,2012-03-30,21200.7025390625,26185.392578125,29561.098632812504
2-7,2012-04-06,22336.4568359375,28709.28515625,36628.0015625
2-7,2012-04-13,20979.862109375,30286.71875,38552.468359375
2-7,2012-04-20,20822.119140625,29024.771484375,34640.435937500006
2-7,2012-04-27,21957.869921875,29498.0009765625,38489.37109375
2-7,2012-05-04,22399.554101562502,32179.638671875,40192.999609375
2-7,2012-05-11,22620.39453125,32337.3837890625,42906.18359375
2-7,2012-05-18,24260.9234375,32652.8671875,39845.9625
2-8,2012-01-27,54911.288671875,57341.369140625,61817.8359375
2-8,2012-02-03,55167.08515625,57554.53515625,63523.15234375
2-8,2012-02-10,55209.71796875,56701.875,64418.44335937501
2-8,2012-02-17,54527.58984375,56915.0390625,62713.125390625
2-8,2012-02-24,53248.6015625,57341.369140625,61903.1015625
2-8,2012-03-02,53547.034375,56488.708984375,60283.044140625
2-8,2012-03-09,53717.56640625,57980.86328125,59728.812890625
2-8,2012-03-16,52395.944921875,55636.048828125,59302.484375
2-8,2012-03-23,51841.7140625,56275.54296875,60283.044140625
2-8,2012-03-30,52268.045703125,55849.21484375,61007.8015625
2-8,2012-04-06,53291.234375,56915.0390625,58876.15625
2-8,2012-04-13,51926.980078125,55636.048828125,58449.824609375
2-8,2012-04-20,51585.9140625,54996.5546875,58407.19140625
2-8,2012-04-27,52012.24609375,55849.21484375,58066.129296875
2-8,2012-05-04,52438.578125,56275.54296875,59345.117578125
2-8,2012-05-11,52395.944921875,56701.875,59387.750390625
2-8,2012-05-18,52395.944921875,55849.212890625,60624.106250000004
2-9,2012-01-27,19077.3255859375,20893.029296875,24872.654296875
2-9,2012-02-03,19301.1794921875,24250.83984375,29872.058203125
2-9,2012-02-10,23454.912890625,28106.1005859375,33006.014453125004
2-9,2012-02-17,26365.015625,29847.1865234375,35219.677734375
2-9,2012-02-24,26563.996875,31090.818359375,36935.894140625
2-9,2012-03-02,28578.6802734375,33951.171875,38602.35859375
2-9,2012-03-09,30568.49453125,34821.71484375,39647.010546875004
2-9,2012-03-16,28603.5546875,34572.98828125,39597.265234375
2-9,2012-03-23,26116.2890625,31090.818359375,37085.13046875
2-9,2012-03-30,26240.6521484375,31339.544921875,37632.328906250004
2-9,2012-04-06,25618.833984375,28852.279296875,32508.559570312504
2-9,2012-04-13,26190.90703125,29225.369140625,33155.250390625
2-9,2012-04-20,25046.7630859375,29474.095703125,34572.98828125
2-9,2012-04-27,23579.276171875,29598.458984375,36637.422656250004
2-9,2012-05-04,25569.088671875,30469.00390625,35194.805078125
2-9,2012-05-11,25370.107421875,31712.634765625,37856.179296875
2-9,2012-05-18,25295.4896484375,31339.544921875,37557.70703125
2-10,2012-01-27,29474.923046875,33081.201171875,39299.89609375
2-10,2012-02-03,33223.1796875,34642.974609375,39811.022265625004
2-10,2012-02-10,32030.5521484375,37624.541015625,42366.655078125004
2-10,2012-02-17,32428.096484375,38192.458984375,44098.80078125
2-10,2012-02-24,34472.601171875,40748.087890625,43900.03125
2-10,2012-03-02,33705.91015625,39470.2734375,44979.072265625
2-10,2012-03-09,35665.225390625,41599.966796875,45433.40625
2-10,2012-03-16,33791.09765625,39754.23046875,43474.09140625
2-10,2012-03-23,34046.658984375,38192.458984375,41770.341015625
2-10,2012-03-30,34302.223828125,39186.314453125,41741.9453125
2-10,2012-04-06,33734.305859375,36204.748046875,41287.6109375
