unique_id,Date,forecast_lower,forecast,forecast_upper
1-81,2012-02-17,26660.419410020124,27709.02449301074,30542.410391318932
1-81,2012-02-24,25722.058348446866,28307.462207390385,30358.63922716555
1-81,2012-03-02,28856.05144543994,31285.730600004856,33230.530800854634
1-81,2012-03-09,26154.6919441636,28045.95618046206,29807.68347698199
1-81,2012-03-16,28370.58495686361,34368.51848946303,35844.26722723217
1-81,2012-03-23,27291.703227021593,29354.695853583773,31095.884274360295
1-81,2012-03-30,24839.927187859532,27760.077208006755,32088.18950381689
1-87,2012-01-27,30918.613587321575,36545.88293323373,41336.48415170377
1-87,2012-02-03,36598.63135589946,53289.688129796676,66906.19453190366
1-87,2012-02-10,37552.67801286787,47245.84690023314,58440.7185312915
1-87,2012-02-17,42365.584515953175,55270.991250822415,62310.05942649597
1-87,2012-02-24,35781.31662810432,47619.86334399817,55382.1345731367
1-87,2012-03-02,43706.41504108333,56938.608939538215,67278.46038154715
1-87,2012-03-09,33036.00492919463,43563.320864420326,53041.49408352555
1-87,2012-03-16,39836.74107228472,51738.30698172515,61229.898519351125
1-87,2012-03-23,32567.928955577663,41989.80183347705,47229.64661326681
1-87,2012-03-30,36731.18282730741,52356.41292791872,59663.217072862775
1-90,2012-01-27,75294.97944503016,82253.30774219097,92786.62831720918
1-90,2012-02-03,88664.18397360024,104804.43145322234,110955.34418857038
1-90,2012-02-10,86932.21873305007,96899.61215699594,106516.07569343815
1-90,2012-02-17,81596.38171992774,88223.791171943,93952.30822715952
1-90,2012-02-24,75346.93722409855,87382.87459609866,92453.53943984865
1-90,2012-03-02,97123.0744875691,108711.44073045661,116467.14515089079
1-90,2012-03-09,84847.57154846378,90698.52369199126,96952.64018568266
1-90,2012-03-16,83636.51001260614,95127.240460619,111791.76613491523
1-90,2012-03-23,84793.51425328052,91059.21192462265,96320.39985804069
1-90,2012-03-30,74934.57046892388,84284.4153035836,101279.3580370205
1-91,2012-01-27,45293.82705688629,51014.98867144233,57212.575075015324
1-91,2012-02-03,53977.59779853545,58275.39335192772,62540.26179267357
1-91,2012-02-10,66915.28909399477,79068.9875506779,81506.95483121299
1-91,2012-02-17,63638.14877561458,67155.13390344947,83354.05263873133
1-91,2012-02-24,54712.64319816799,57905.46589168391,66464.030570708
1-91,2012-03-02,62268.53548029687,67063.71150163305,68654.30472595041
1-91,2012-03-09,56659.836034909895,59845.66235977914,64123.02613266657
1-91,2012-03-16,69270.86107522505,83173.60197720128,90098.83475592034
1-91,2012-03-23,59057.51047740827,62426.62712808147,67401.33122840151
1-91,2012-03-30,46320.94275502198,53437.527484319384,62540.7887512214
1-92,2012-01-27,109085.7371243371,122760.07452196405,143398.85753687294
1-92,2012-02-03,135955.2058924491,163391.2258018404,178829.53186933824
1-92,2012-02-10,136377.02629545485,158029.8765597922,173546.67786406184
1-92,2012-02-17,124091.47418997616,139439.99001127496,158161.38590191986
1-92,2012-02-24,112503.70615200158,125827.23835392615,140212.55032953178
1-92,2012-03-02,160434.08550711858,181299.59292095227,196264.51633134784
1-92,2012-03-09,131718.4437699177,136715.4857802365,155874.7521839559
1-92,2012-03-16,122967.46486545002,181647.18047429956,198940.39407749375
1-92,2012-03-23,131211.93775963597,142013.87494148198,160062.24802964972
1-92,2012-03-30,107706.72514890548,134550.48377792063,166159.58206735837
1-93,2012-01-27,53566.97457529761,60912.05355387458,67187.43119404427
1-93,2012-02-03,65379.201153068425,76061.18194723797,81238.16632223797
1-93,2012-02-10,71586.8429009622,82762.71376926996,95096.43092643574
1-93,2012-02-17,69136.26384128409,76210.17423180077,90967.74351931331
1-93,2012-02-24,61583.12407097515,65603.1943295418,73447.93190193233
1-93,2012-03-02,75102.41392336316,80205.09722550347,88362.66456859566
1-93,2012-03-09,67648.74313618406,71654.31168935327,81412.44857214
1-93,2012-03-16,67260.06395903487,101380.4340810818,106026.75609840274
1-93,2012-03-23,67852.46930809937,76781.72819945888,85559.11014867928
1-93,2012-03-30,52642.43963222833,64707.85313437759,79955.52264997902
1-94,2012-01-27,54678.29162687519,62170.443312227,70398.63029362856
1-94,2012-02-03,57509.9795066039,65944.4258732176,69734.34216768932
1-94,2012-02-10,55747.78508160523,62308.744538160354,72773.73511576203
1-94,2012-02-17,68976.46269780288,77081.13481936567,83780.69348284692
1-94,2012-02-24,52588.73933655067,63034.797531843506,69196.3379503233
1-94,2012-03-02,67892.22707685748,74829.63070441238,83475.75843359293
1-94,2012-03-09,56418.87785687833,62382.67861998589,69016.6486792013
1-94,2012-03-16,61252.872785528,73980.24288109648,84280.21480850784
1-94,2012-03-23,61525.08125246416,70878.44200727908,76933.82965671856
1-94,2012-03-30,57225.21688556114,67279.57437030245,77990.11197326888
1-95,2012-01-27,93143.44515676989,96988.50689468207,107495.42140617753
1-95,2012-02-03,104886.77625721566,115867.77829950745,125203.120502467
1-95,2012-02-10,106333.31451888022,122041.36314415366,129164.20024479972
1-95,2012-02-17,111320.27479818786,117236.83138611424,131341.50460594182
1-95,2012-02-24,103460.797581203,111648.50034519086,124351.38125887583
1-95,2012-03-02,120933.84423062472,128568.67057826486,136024.78341461645
1-95,2012-03-09,109978.27518632004,117571.41222877314,127705.42910336968
1-95,2012-03-16,115558.35189716065,141574.4627495035,153374.36968959353
1-95,2012-03-23,115534.29067082604,127074.91744748839,142909.04558505316
1-95,2012-03-30,96236.76897555849,113347.28537004061,129948.84258330867
1-97,2012-01-27,24711.61861271975,26071.158657039774,29282.79790163336
1-97,2012-02-03,30019.643829328474,34401.701403776584,39153.30171107985
1-97,2012-02-10,33284.310630857435,38378.90760571972,39778.87635571972
1-97,2012-02-17,32255.938400380768,34823.04210243637,37967.22450757222
1-97,2012-02-24,28105.508600843743,30872.460588373742,34634.56966492493
1-97,2012-03-02,33808.21183040478,35463.4848285455,38071.83694761757
1-97,2012-03-09,32169.401087628135,33352.1215223118,36046.1150458814
1-97,2012-03-16,34441.15255217856,41940.128635847046,46936.16205990626
1-97,2012-03-23,31555.895510205923,34372.9753419485,37641.801483880685
1-97,2012-03-30,23717.81901066067,29861.883213515175,37689.09425218333
10-1,2012-01-27,26238.99493084442,33812.37349611948,43288.018091357255
10-1,2012-02-03,41040.525096869744,55804.50101008627,82766.44638767675
10-1,2012-02-10,31074.893711330722,50584.48969973104,56024.50247297107
10-1,2012-02-17,37274.82146900212,42435.98116916941,53993.30470458345
10-1,2012-02-24,35037.84581238807,52323.091987621076,70868.07383566829
10-1,2012-03-02,67600.38170122921,74856.15847052542,87614.64902738742
10-1,2012-03-09,25392.927106949424,33193.0689986676,50284.16766302839
10-1,2012-03-16,33055.1976445803,41587.62207970463,51170.9385065147
10-1,2012-03-23,37470.53110776043,46860.948510670874,62314.35302883766
10-1,2012-03-30,35698.578390691706,44567.01788175114,62086.610917160404
10-10,2012-01-27,36577.13537268875,41158.31965720125,47264.09248677451
10-10,2012-02-03,36247.07991581676,40783.31764011475,48288.76487318833
10-10,2012-02-10,38768.44947877987,46869.068984808066,53353.617438090456
10-10,2012-02-17,37494.385823227094,43629.78561625559,49400.02396626897
10-10,2012-02-24,35499.81359208734,44813.600941618766,49716.75396338284
10-10,2012-03-02,41965.443315173114,46754.65526118105,50788.575744614
10-10,2012-03-09,35463.03002513661,42725.9888747653,49303.125826440504
10-10,2012-03-16,36797.29418145977,47440.995991568256,51897.396914892684
10-10,2012-03-23,40261.51234482904,45596.186443898965,53422.83653573348
10-10,2012-03-30,38323.50318299356,46349.61900250905,51037.061109962386
10-11,2012-01-27,25271.841953410196,27976.198053132,33740.535846214654
10-11,2012-02-03,27066.592564412902,33522.209342378614,40471.748175390196
10-11,2012-02-10,31611.290441884077,36264.45754512038,42059.26633935925
10-11,2012-02-17,27943.289216812424,32638.3578536965,36314.60195928788
10-11,2012-02-24,29021.365826144607,33229.142069283866,37715.05583066754
10-11,2012-03-02,31811.35568500775,39696.15084497565,46271.27243889114
10-11,2012-03-09,27274.79102922116,32323.988068569724,36886.72381075722
10-11,2012-03-16,30243.634169879002,33717.4918123666,37520.15439642153
10-11,2012-03-23,29706.994259612584,34464.927853362584,38064.504310032826
10-11,2012-03-30,26708.032372500827,29529.05147598476,40632.91741974365
10-13,2012-01-27,53495.45489504187,55011.794051198696,58818.86761868793
10-13,2012-02-03,50048.13324534589,55489.69532993937,59527.90125066307
10-13,2012-02-10,57498.22736990599,61377.762058874876,66770.92441507851
10-13,2012-02-17,59587.70792569434,64136.44857484017,67508.68692198892
10-13,2012-02-24,56396.84005457297,62609.54498293947,67582.63936386649
10-13,2012-03-02,55657.04586828473,60011.66556607521,63615.31263207223
10-13,2012-03-09,53506.407347383836,58910.569227260305,62558.5698169312
10-13,2012-03-16,55367.2954950992,64679.86426687204,71443.05418905322
10-13,2012-03-23,56191.03999204998,59279.98384150727,64878.51290876219
10-13,2012-03-30,51345.80419233766,56657.70237751832,61036.34080822531
10-14,2012-01-27,42782.80563139173,48308.823740279884,53263.896942790176
10-14,2012-02-03,53285.580618531756,67670.99248242992,83867.40151379319
10-14,2012-02-10,48107.06160145156,55988.41915314763,62772.84973580019
10-14,2012-02-17,37132.30505670163,44517.43968667017,55988.37152428629
10-14,2012-02-24,46453.42475218539,59089.50261961105,67105.99102985328
10-14,2012-03-02,79559.79063264446,83515.60469627741,98837.47062078814
10-14,2012-03-09,39360.80785691829,47216.06857410247,58578.724551742635
10-14,2012-03-16,30864.337606419773,50819.684589413795,58086.12638628879
10-14,2012-03-23,42361.55065581565,53777.368672009674,74322.06729473939
10-14,2012-03-30,36147.14406199119,41905.73104981642,78659.84740381583
10-16,2012-01-27,13056.460165599758,17185.625599001774,20577.195130251774
10-16,2012-02-03,14271.923481373984,21292.79145029923,26646.804515831158
10-16,2012-02-10,18425.177825162744,23165.596127457884,26973.587591350803
10-16,2012-02-17,20454.664808488265,25340.50249819992,28707.068836935494
10-16,2012-02-24,24516.516017436148,28258.278832684326,33682.13501282407
10-16,2012-03-02,29501.39699017217,36637.299927364984,40663.61899437151
10-16,2012-03-09,29015.6877203627,35676.60979223965,39704.314931233326
10-16,2012-03-16,30605.2543868092,39354.643422753914,44588.41071537955
10-16,2012-03-23,35946.62236540652,42238.772160196,49575.430873193836
10-16,2012-03-30,38177.1025605409,44629.18208094043,52129.59830690159
10-2,2012-01-27,91375.73114745399,98763.28407699551,110592.41138844792
10-2,2012-02-03,108387.93158318287,133684.905241372,148565.29508656802
10-2,2012-02-10,108133.74075252043,123733.14691689574,128492.60072382528
10-2,2012-02-17,104417.07854588369,120389.3061712889,125981.68031652395
10-2,2012-02-24,110808.0449870326,118901.17506319401,130888.89231912408
10-2,2012-03-02,138148.62064248158,146008.18487279987,152862.23190372318
10-2,2012-03-09,106969.78893499821,119974.83373504618,128388.81736979258
10-2,2012-03-16,99660.43056529327,121791.37814773474,126448.25217330713
10-2,2012-03-23,112579.83216898232,117730.28860400486,130210.17250341283
10-2,2012-03-30,101312.02212045612,112067.69867847874,127660.3964491237
10-23,2012-01-27,53289.626980321016,59457.669766294806,69506.36245815035
10-23,2012-02-03,72608.00176267403,106853.09138828359,127090.78825042839
10-23,2012-02-10,66573.65072112405,77618.08126276535,91713.1717771436
10-23,2012-02-17,47311.4326814337,63290.28256007681,73188.34072006933
10-23,2012-02-24,64410.803570683885,83363.5686551296,93448.4850613796
10-23,2012-03-02,112935.94910315285,121229.35965939632,143033.40734647398
10-23,2012-03-09,59146.47499856405,75098.26715357453,84605.8794672951
10-23,2012-03-16,50841.36659175162,78038.01087222013,87801.12314688138
10-23,2012-03-23,67418.98674698488,86705.0808932143,112179.91397099308
10-23,2012-03-30,50165.235915263576,62071.836646570235,116878.77876282472
10-3,2012-01-27,23705.600427668563,31496.57868786514,39838.53021141907
10-3,2012-02-03,27256.860847150063,36284.44730527149,48934.481005256435
10-3,2012-02-10,26773.326931972533,30583.65780669614,38931.26054935262
10-3,2012-02-17,27008.6103710101,31724.632086946178,38174.53129762524
10-3,2012-02-24,22984.08610885185,24510.35856978935,31969.008621453693
10-3,2012-03-02,35523.004398680714,39681.59627540123,47159.300161141204
10-3,2012-03-09,19493.344292183803,23815.171203421654,29907.167728093842
10-3,2012-03-16,19875.665063484335,24765.990043551516,29743.31066756558
10-3,2012-03-23,22915.03481354971,30744.616502153232,33995.91821227019
10-3,2012-03-30,18828.799542404267,25381.25182802575,28409.94358217634
10-34,2012-01-27,32618.94934941062,36820.74604381265,41303.272647088714
10-34,2012-02-03,34212.63531121014,40525.34427701845,47558.79022738094
10-34,2012-02-10,36732.56758656035,41464.16193156505,45519.73509001086
10-34,2012-02-17,36537.84261305107,39622.67071427062,43146.54444369813
10-34,2012-02-24,38465.37008405581,42559.231660137506,48899.96418439698
10-34,2012-03-02,44037.24621856642,50996.95545901353,58928.25376966636
10-34,2012-03-09,37248.45839257067,40847.296225811246,48113.36694174276
10-34,2012-03-16,36728.53025354043,43424.57835885311,49749.49731602486
10-34,2012-03-23,37522.46388299519,44752.01004213131,52241.89590749773
10-34,2012-03-30,34747.688198638774,40619.59288613877,54239.362897885614
10-38,2012-01-27,92640.94708563734,100229.84550116753,105672.20223298372
10-38,2012-02-03,75587.91280035055,97795.69601624375,113940.01561051591
10-38,2012-02-10,96644.20318647719,113577.9794835803,121075.7748443667
10-38,2012-02-17,96459.98054280238,107434.30034231945,117976.71240809835
10-38,2012-02-24,93465.47399287524,107728.1018336201,119256.18234758162
10-38,2012-03-02,91100.75686702036,105837.61674235889,118143.16139072829
10-38,2012-03-09,87994.63903487122,95917.60807900259,105456.52136025258
10-38,2012-03-16,98826.38174817746,107600.57268645274,119934.89058887602
10-38,2012-03-23,83038.74484559683,98113.67534843992,109564.30826471376
10-38,2012-03-30,78476.27965184597,93859.57049465974,105434.27913726686
10-4,2012-01-27,43630.33156324199,45558.67770284796,48470.4669717892
10-4,2012-02-03,43353.35187330241,48948.07010654352,51965.537110928635
10-4,2012-02-10,48619.85686380155,52421.136404405144,55460.7470007142
10-4,2012-02-17,48093.95999942993,51165.99806737106,53492.72669630772
10-4,2012-02-24,47988.87294483035,52219.883368403214,54203.650183811864
10-4,2012-03-02,48116.16308905703,51759.35085162485,56163.610494873516
10-4,2012-03-09,45203.91438589488,49156.81203430474,51869.81850308969
10-4,2012-03-16,47636.64018527422,54486.84250181237,56891.16779210713
10-4,2012-03-23,46510.55390216157,48862.56865101622,52553.76276028334
10-4,2012-03-30,41056.2549767623,45871.68022278076,48423.87083789351
10-40,2012-01-27,92725.88163631025,98557.49970523949,105833.32814312521
10-40,2012-02-03,90567.27206542871,106473.85939099423,111736.05206814827
10-40,2012-02-10,96297.37722151748,116176.83534817245,122388.3412315752
10-40,2012-02-17,102769.43621836092,109073.94321033776,117603.68068010392
10-40,2012-02-24,95932.87137784265,103501.89698555366,115888.36005518185
10-40,2012-03-02,106583.27615297351,111777.7085317322,117586.94998975532
10-40,2012-03-09,96094.9833420913,102302.10906119508,108441.52902826227
10-40,2012-03-16,97566.1593206542,112359.11129034874,118765.84901543692
10-40,2012-03-23,102033.57706057018,106708.74229909053,114258.67093666286
10-40,2012-03-30,89448.62241684107,98639.3091736679,110155.1228869319
10-46,2012-01-27,47580.20372784193,49919.72473643499,54283.98908139128
10-46,2012-02-03,49050.21464220544,56557.28494411068,63827.63336379269
10-46,2012-02-10,49557.58893048353,55149.853610406215,59212.49263570809
10-46,2012-02-17,47957.386831138734,53328.566634421375,60950.696356727516
10-46,2012-02-24,48491.60708496116,55711.985506622164,63883.59378944129
10-46,2012-03-02,53397.841039349514,59255.4041338747,70037.72771997521
10-46,2012-03-09,49336.4265598372,53824.09784827916,61767.22519202917
10-46,2012-03-16,51195.065733538606,55955.831382988355,65274.96244503818
10-46,2012-03-23,56091.2770947263,60365.2462353513,68215.04453789491
10-46,2012-03-30,54220.95519740966,58784.89553913808,70309.11795317588
10-5,2012-01-27,63258.36407301936,78765.73851501777,85662.06978488667
10-5,2012-02-03,88516.82829572207,113206.03915938392,135583.05253603522
10-5,2012-02-10,74889.09790295786,83026.1457391154,103999.85163008541
10-5,2012-02-17,35721.03992066951,56824.16069949718,67538.64929301706
10-5,2012-02-24,64943.13565115576,89386.00336562499,113072.50499286156
10-5,2012-03-02,134456.32531326314,154156.06571685558,172747.67602779553
10-5,2012-03-09,43416.44856193394,68050.19836625822,83352.67642539428
10-5,2012-03-16,32450.817271930675,68035.08272710425,88002.78138360474
10-5,2012-03-23,71026.50885182776,88477.38503210014,111668.9804842461
10-5,2012-03-30,51981.40276692815,88828.2388919833,136162.45482615108
10-7,2012-01-27,67346.33967158469,70156.35920283469,83318.49792446746
10-7,2012-02-03,124267.53571029723,178875.53537138383,237473.13134668936
10-7,2012-02-10,101326.53156932237,118569.56705812599,140860.4298700399
10-7,2012-02-17,29629.18392793782,70580.0583531883,80844.72995530897
10-7,2012-02-24,104905.2557357348,145358.36764698435,156680.89492925478
10-7,2012-03-02,233186.58697802178,246979.30388589666,290800.09319826076
10-7,2012-03-09,67793.10098531416,88377.0741400745,133177.6717693025
10-7,2012-03-16,73888.7369661154,91398.5311666395,109354.81683745963
10-7,2012-03-23,114119.19119584734,122830.25955522234,179439.3452000353
10-7,2012-03-30,50298.07209423104,64662.52945872911,223062.58590279697
10-72,2012-01-27,136218.42343696888,195384.87657631247,219975.69435429812
10-72,2012-02-03,267121.1387410009,365248.7758955066,419552.17488592264
10-72,2012-02-10,137488.6666387044,168812.09866203927,217284.3732843966
10-72,2012-02-17,112888.27269207702,140463.7916699447,167897.3578856918
10-72,2012-02-24,139785.68448719912,160023.69537472448,283630.1169992845
10-72,2012-03-02,353671.19033959636,480331.38639211527,518273.67588688433
10-72,2012-03-09,111693.30006424153,163055.8640269001,182866.66021730017
10-72,2012-03-16,62323.1606758804,86013.56518943174,158118.49864895214
10-72,2012-03-23,175232.53216070108,192755.19241264006,280437.12720580475
10-72,2012-03-30,140685.08502812372,185461.7000797364,249504.7990487765
10-74,2012-01-27,39595.07271326799,45170.108997976655,51960.916154460174
10-74,2012-02-03,43767.59955004106,49889.863062694865,60763.82262086217
10-74,2012-02-10,46656.58116093817,49315.55061099234,56123.38404957774
10-74,2012-02-17,41797.895315561196,51028.32985709007,55322.01926413451
10-74,2012-02-24,47171.73636091742,52944.67277297794,61999.27869487266
10-74,2012-03-02,49093.553769322665,57829.39413618615,64291.992230751435
10-74,2012-03-09,38371.66275517095,42029.77360008562,50640.622054500294
10-74,2012-03-16,37788.604199641566,42193.63049561532,48067.33339549652
10-74,2012-03-23,42102.720937791746,47236.38836849279,52450.43080840021
10-74,2012-03-30,37674.650008143966,42167.678387378844,48667.36530332238
10-79,2012-01-27,34223.38883107127,38707.58251655593,43431.87113522447
10-79,2012-02-03,36330.7687514703,43034.1113884778,49218.889539725715
10-79,2012-02-10,33887.490987109835,41621.37288037061,48105.46925667984
10-79,2012-02-17,36592.96036972922,40119.198629379614,47007.99656400065
10-79,2012-02-24,35172.79795882993,42062.92801148235,44473.86169449985
10-79,2012-03-02,38905.27709080042,45697.56565498376,50698.96272099732
10-79,2012-03-09,34046.022919941104,39878.526445802054,42270.117294366835
10-79,2012-03-16,32367.979923324223,41583.2212666517,47013.86266263662
10-79,2012-03-23,34949.69866859073,38543.856364471765,43064.56104616991
10-79,2012-03-30,32167.74308267134,36996.35968723973,47205.63972699091
10-8,2012-01-27,74624.20906611304,79426.45913559462,87227.69006034976
10-8,2012-02-03,76603.67339273485,88335.36885738745,96453.56372255349
10-8,2012-02-10,80827.46650896122,90335.9000379594,99815.59874110504
10-8,2012-02-17,80030.58326695593,87767.47239191868,91380.94360314244
10-8,2012-02-24,81397.39305461083,84263.14416489573,94581.45342134232
10-8,2012-03-02,91383.08733991059,95419.87877000729,101408.93099130517
10-8,2012-03-09,80275.68447456071,84979.98230977925,89080.04117582628
10-8,2012-03-16,81086.00105022307,88458.83400219122,98672.08708912584
10-8,2012-03-23,82648.59150840036,88054.41459046125,94066.41249797068
10-8,2012-03-30,74832.70429653839,82003.5537267553,92168.90305900708
10-9,2012-01-27,52084.23554937447,62769.303329834045,67880.7407043242
10-9,2012-02-03,57589.75279704634,76369.6826087472,84421.99362031721
10-9,2012-02-10,60696.79021400452,72110.82543370948,83252.08783414909
10-9,2012-02-17,49694.518649226855,64216.39979963935,72500.76634128128
10-9,2012-02-24,57203.85760740103,76865.74793972299,87448.73666514976
10-9,2012-03-02,76012.77324415102,84575.85468447555,97765.76587073333
10-9,2012-03-09,57598.714938398974,69407.31149539424,81001.49919980326
10-9,2012-03-16,44254.695209835074,67522.76794506884,74400.65287832283
10-9,2012-03-23,57244.39542541437,74923.66404406962,89348.97983894213
10-9,2012-03-30,54154.54178637214,70191.70498813856,88848.46694132219
10-92,2012-01-27,43791.3733022356,48311.23788179965,52347.61541164375
10-92,2012-02-03,40156.31247854563,45881.757466734736,52094.02964168156
10-92,2012-02-10,49239.65869259952,56741.50483460255,61835.140288421724
10-92,2012-02-17,47478.44169908531,52770.53399577009,56753.48772153856
10-92,2012-02-24,45810.8140970139,50790.9571133881,54295.50287551351
10-92,2012-03-02,48497.09116068536,51547.62412792533,56335.470588284596
10-92,2012-03-09,42782.60715568443,45779.64667579266,48419.3006750476
10-92,2012-03-16,53236.5835241162,59301.631912204204,63267.323616383284
