unique_id,Date,forecast_lower,forecast,forecast_upper
1-4,2012-02-24,33882.80239504123,37097.57209015076,38550.95945336498
1-4,2012-03-02,33972.553448491206,35766.186907751275,38832.07285275966
1-4,2012-03-09,32388.068637470966,35845.61600673809,38066.142428598374
1-4,2012-03-16,31014.575066570374,33170.907327083696,37621.69733918262
1-4,2012-03-23,28934.184438196175,35308.0418466745,40192.58819904978
1-4,2012-03-30,31863.87828361567,37050.37721372599,39426.32891811258
1-4,2012-04-06,35831.639618166715,37907.015223291004,42875.82970293783
1-4,2012-04-13,32734.855322307434,34952.1066975182,41752.17094676601
1-4,2012-04-20,38034.84282761861,43338.724434528645,49407.35282636579
1-4,2012-04-27,27664.930689975245,31597.456943006968,41729.58835311101
1-4,2012-05-04,34672.43663080031,37583.64217476578,40965.34099185803
1-4,2012-05-11,34852.034570158394,37201.16985904858,41254.990336979
1-4,2012-05-18,34772.21287493112,40998.50492002849,47125.92071072713
1-40,2012-01-27,52062.15297816327,57746.99273095068,65211.214061482264
1-40,2012-02-03,61061.14462616687,64349.018569667016,66950.51690863234
1-40,2012-02-10,58770.01090102098,64667.28177275345,68719.17282340526
1-40,2012-02-17,62991.79167467741,65676.00524927315,71401.0136360216
1-40,2012-02-24,55045.00484306791,60966.903176829095,65116.86639590907
1-40,2012-03-02,58637.21991348376,64083.185233242344,69442.08521026884
1-40,2012-03-09,59044.5649503764,63008.17023872164,65766.80397957882
1-40,2012-03-16,57422.93559056432,60558.01932240759,68775.13052503488
1-40,2012-03-23,55338.54336716435,58552.69811146023,64573.891739045735
1-40,2012-03-30,53625.419403055916,55684.29827632915,62002.29081742377
1-40,2012-04-06,57172.54916015625,60335.64002512867,63992.79272577066
1-40,2012-04-13,54778.6640518738,59811.27081134194,62442.62161592812
1-40,2012-04-20,59137.741117498335,62276.49679976904,64696.11587799654
1-40,2012-04-27,47190.79012843664,50744.7671845406,59051.70108761047
1-40,2012-05-04,51882.914382424446,54026.63834646817,62807.435806680616
1-40,2012-05-11,53019.373629644055,56129.20501795234,61086.07354583569
1-40,2012-05-18,53873.03025173714,56806.25901150839,58679.74164134214
1-72,2012-01-27,55902.34902620668,71311.64515709918,78884.83450260607
1-72,2012-02-03,49023.065153234755,74602.40485410602,82014.3402445298
1-72,2012-02-10,31185.105764676813,59409.30814639806,65810.49623644228
1-72,2012-02-17,52136.47994214306,62040.57170805143,70673.84149236133
1-72,2012-02-24,75034.59403609611,90416.30696521155,99868.66250095642
1-72,2012-03-02,24273.482806734064,35399.1328278424,52260.68562726932
1-72,2012-03-09,28913.24422979771,45989.138794133694,55838.91824440504
1-72,2012-03-16,31181.39321460803,59766.66239613548,64400.166955501714
1-72,2012-03-23,62219.185513734046,108077.82331941533,139115.67616991614
1-72,2012-03-30,59740.54285424913,73685.10606293828,84051.71822460371
1-72,2012-04-06,47433.30699464522,54282.53518746942,80273.5333012196
1-72,2012-04-13,59482.73530595151,64327.58974622951,114481.73553081356
1-72,2012-04-20,119708.4320128223,173805.2101121334,179291.75840687158
1-72,2012-04-27,7438.566352636462,42800.4209939545,86915.09374905298
1-72,2012-05-04,29731.649486847095,55233.44790440139,61034.29420371648
1-72,2012-05-11,28050.45924673741,40046.496598236234,61202.573187986854
1-72,2012-05-18,28574.557049572482,45453.33344394578,54007.366768615524
1-79,2012-01-27,16888.061179758017,20524.78827320157,27695.58418032823
1-79,2012-02-03,40824.52931983959,45716.55348916442,49659.203524102515
1-79,2012-02-10,32150.557957959205,38707.74032152719,44134.089894534634
1-79,2012-02-17,33228.016704690075,34845.80693906507,41766.7007666913
1-79,2012-02-24,23988.444674804472,25747.971414178242,28948.906092144345
1-79,2012-03-02,32952.298886898316,39982.03693811925,44510.910095971674
1-79,2012-03-09,29998.117377165374,35005.16602278713,38389.40973274035
1-79,2012-03-16,29713.91467993305,34218.61767993362,39287.020190069525
1-79,2012-03-23,17954.400541977117,28647.898732649992,36541.51433318301
1-79,2012-03-30,19544.45382215116,33013.615133408304,41512.22612578214
1-79,2012-04-06,32445.60960086394,36697.7185527713,45626.88363499061
1-79,2012-04-13,29382.052203092415,34162.82669050683,41481.682693012954
1-79,2012-04-20,32118.058384353044,37436.53814892688,42094.24665025294
1-79,2012-04-27,9380.786129596498,17178.728154553937,35027.77214275805
1-79,2012-05-04,31088.851518013376,35863.36444139699,45386.410121338275
1-79,2012-05-11,30819.984676584125,34152.97224587851,41207.14901427273
1-79,2012-05-18,30897.697908309787,35610.04898559939,40243.72936775714
1-8,2012-01-27,31998.329774177197,33691.162930835264,37132.93365198114
1-8,2012-02-03,34389.17640164414,36698.81965984927,41570.760807615385
1-8,2012-02-10,34563.3516575568,37357.044497121075,40972.94994198893
1-8,2012-02-17,34324.22736134532,37371.712732223925,40175.10501023756
1-8,2012-02-24,31125.342613580004,34112.991652396566,35574.449827174445
1-8,2012-03-02,32470.33433100246,34836.07836490107,38995.5110439519
1-8,2012-03-09,32910.29577091628,33817.990446367316,37232.71469752908
1-8,2012-03-16,30876.954576371365,34574.4774198029,37177.73297065043
1-8,2012-03-23,30508.021388562316,34227.26110430386,38991.11822281914
1-8,2012-03-30,31072.596284080282,33003.91117803752,36353.583639552344
1-8,2012-04-06,33985.20755688931,35575.58875914123,37656.71933220933
1-8,2012-04-13,33169.132957962276,35148.57790147102,38266.646006182105
1-8,2012-04-20,36037.455932922545,38454.63673997418,39852.537201312
1-8,2012-04-27,27598.67814487018,31303.69369917627,35093.915043359346
1-8,2012-05-04,31693.750317080878,33588.48984878009,38177.811791733926
1-8,2012-05-11,33228.74604843241,34816.06396454145,37388.80667725385
1-8,2012-05-18,32592.01336043047,35420.8566787485,38145.95851020634
1-81,2012-01-27,25006.092088746995,28152.26700524085,30488.970047055107
1-81,2012-02-03,27514.479405268336,29897.632905549886,31688.016711932352
1-81,2012-02-10,28275.323815335065,32300.470684381817,33759.05151261571
1-81,2012-02-17,30238.940421732368,31997.980434196674,33945.15903848438
1-81,2012-02-24,27042.70284371253,29117.67440432707,31463.108432655863
1-81,2012-03-02,24123.02761627584,26951.793068031762,29457.237041114924
1-81,2012-03-09,29267.73725130737,30924.900280813214,32944.474388119685
1-81,2012-03-16,29599.781071726255,32214.137452027237,33413.698224689055
1-81,2012-03-23,23546.135946209113,28021.861308676303,33782.678111192574
1-81,2012-03-30,25905.465421668283,28647.004786453075,30848.291967004912
1-81,2012-04-06,27556.631296944393,30511.70798929896,33763.932047882685
1-81,2012-04-13,29867.22364580479,31702.268979884797,34637.12210934734
1-81,2012-04-20,29520.95259470207,32531.592425029634,34657.65542786379
1-81,2012-04-27,22550.11970404454,24827.59251550494,29656.64321194947
1-81,2012-05-04,26718.096326794985,30739.76409737469,32128.893797703437
1-81,2012-05-11,29374.087502931765,31756.952987023957,33242.92077242221
1-81,2012-05-18,27769.166057114973,31160.321784923173,34757.8607909872
1-87,2012-01-27,31888.388588810667,40786.31202693985,50681.21964834364
1-87,2012-02-03,46610.3504460111,56821.01075293849,65626.53163413724
1-87,2012-02-10,42607.56214921268,48475.12099132177,54699.75814402576
1-87,2012-02-17,41610.54475166662,47097.517671652095,51361.58243630695
1-87,2012-02-24,33945.614729893765,41234.66054262444,48587.66598068287
1-87,2012-03-02,46115.33795656951,51421.31094288646,64285.02143117312
1-87,2012-03-09,41060.71270114676,46160.97621698926,50348.058267332184
1-87,2012-03-16,35316.659671879046,43071.92135336285,52324.760470708265
1-87,2012-03-23,34093.79328101066,45516.700102020695,61518.31393085985
1-87,2012-03-30,34012.405611895774,43094.85131177917,51503.78248014329
1-87,2012-04-06,40326.64397194952,48150.95142160106,51698.6586022941
1-87,2012-04-13,38610.45162625513,45183.13382172238,52069.11311859738
1-87,2012-04-20,49670.08298170284,56680.25595779088,64853.4469220747
1-87,2012-04-27,26250.952222670072,38140.92724262734,48610.22158008397
1-87,2012-05-04,40156.18094221039,46039.440158900026,60232.791259953665
1-87,2012-05-11,37530.660361254246,45707.69942470098,49500.0962399664
1-87,2012-05-18,38346.73225609321,47118.58199821244,58735.250891021016
1-90,2012-01-27,80681.00534670042,93704.36572636646,103804.67353882607
1-90,2012-02-03,85219.39491252521,96511.54800335482,102895.75505565325
1-90,2012-02-10,87289.55145576925,103220.09958065124,111857.08543972019
1-90,2012-02-17,90485.88047313775,98597.26158600353,113997.1490373437
1-90,2012-02-24,88186.9477674609,94731.6391737109,106766.91954381175
1-90,2012-03-02,78737.86798439559,88413.52677565555,100166.94177742173
1-90,2012-03-09,82322.00289225574,94826.0288127834,104148.73536941907
1-90,2012-03-16,86705.71832636328,99811.3538380418,114561.51536818166
1-90,2012-03-23,72789.87217852124,97618.14195178747,121184.04990206638
1-90,2012-03-30,77114.8908056443,95178.59844510605,106800.44175172114
1-90,2012-04-06,87647.83948664533,97145.67431309605,117481.10692492904
1-90,2012-04-13,95233.31612333914,106774.62915780653,126768.57448617468
1-90,2012-04-20,93011.91355843458,117942.5515582727,134805.4507770227
1-90,2012-04-27,76151.37946206567,92211.82595660402,108527.32978927909
1-90,2012-05-04,81810.86959421031,99313.81888906071,115593.45400307611
1-90,2012-05-11,81885.31619775757,94264.68674028915,114433.6014707207
1-90,2012-05-18,81690.83710092005,95449.42757450475,122594.36968657546
1-91,2012-01-27,43956.12221656011,51510.9757869109,63251.771225071985
1-91,2012-02-03,55512.23860960691,64281.80152251307,68808.48239841094
1-91,2012-02-10,67019.7639641093,75106.83394802951,82646.10448164385
1-91,2012-02-17,69243.74370772588,75034.18224884232,79530.43293505968
1-91,2012-02-24,52057.691746746576,57954.118453790696,66506.445374152
1-91,2012-03-02,43897.66064121247,50780.432860217035,55755.627703020924
1-91,2012-03-09,59822.01860883233,69168.87701937344,73099.08471962855
1-91,2012-03-16,66325.58787929732,73947.5477216545,80303.9270351966
1-91,2012-03-23,37135.30797979916,56297.70186843399,70262.76637303794
1-91,2012-03-30,44351.71111777851,52204.09162908669,57491.06661958669
1-91,2012-04-06,57549.38867929875,67293.75916813327,71136.61854313327
1-91,2012-04-13,69320.79732955905,74937.36970268308,83115.25998933842
1-91,2012-04-20,58377.28123728806,68622.96049800752,75317.95414661277
1-91,2012-04-27,29701.878325192214,36328.66148489598,47630.80981876621
1-91,2012-05-04,51758.23442530811,57672.77721734936,64333.02848261769
1-91,2012-05-11,62045.53434393466,67210.39494262318,75554.09769895265
1-91,2012-05-18,63427.31928313461,68290.07664305053,80900.5754724181
1-92,2012-01-27,111517.30640926668,132574.12111030563,156274.1436426242
1-92,2012-02-03,122996.83964128661,141103.65368716704,161858.08679724875
1-92,2012-02-10,125724.29396949915,165652.34967834488,179482.80994672817
1-92,2012-02-17,140106.87727228313,149054.9770451145,180084.38111191985
1-92,2012-02-24,121009.16911464701,135058.1038675351,155593.38323798255
1-92,2012-03-02,102466.08598014407,120084.7734330982,146380.95541856968
1-92,2012-03-09,123753.50696094672,144723.73995024874,155971.69320400173
1-92,2012-03-16,123061.30525277046,155338.24309883243,172759.93221891628
1-92,2012-03-23,82833.82926953421,161862.108776117,194504.3159488352
1-92,2012-03-30,109690.17305095815,124442.07276377143,153509.09503727622
1-92,2012-04-06,133911.04644066223,154835.2996106584,170369.52609205432
1-92,2012-04-13,145966.1118455534,162451.07988899594,209266.7090554689
1-92,2012-04-20,142251.972747244,192273.5562492399,207013.56785752857
1-92,2012-04-27,79956.39537182724,111681.99249901243,174118.0330553424
1-92,2012-05-04,99832.84848255343,150392.1553176156,168487.34150933474
1-92,2012-05-11,124602.06301968195,156600.82380645146,180751.0296875829
1-92,2012-05-18,123323.25316425053,143232.52032478608,192144.86138339608
1-93,2012-01-27,53735.622616697096,61035.31302705043,82431.23633007784
1-93,2012-02-03,70186.4112942253,77361.36678536911,86865.09469744313
1-93,2012-02-10,85139.04781771087,96376.60694862471,103619.05813442031
1-93,2012-02-17,77126.58340347504,88100.70859293052,99263.22099480208
1-93,2012-02-24,60728.30016096847,67052.89547887891,82583.12711201166
1-93,2012-03-02,48213.491562312076,59995.074831539394,71846.29808901799
1-93,2012-03-09,74969.53363388489,83330.20184865495,90858.35382127005
1-93,2012-03-16,78523.68725888031,95801.13586689631,103137.1057625281
1-93,2012-03-23,48975.1389585218,77434.88889383755,93809.19511013514
1-93,2012-03-30,51522.01443926681,65602.0357428916,80412.23189299727
1-93,2012-04-06,75423.94101396942,85776.11060295053,91783.99808880225
1-93,2012-04-13,88946.76745902836,94690.14483486563,112075.83606794702
1-93,2012-04-20,66673.0058871245,98881.2645479979,108242.13320592442
1-93,2012-04-27,38717.69222438481,52899.981208642275,75325.76270438023
1-93,2012-05-04,56493.57528464065,82129.84372469375,91480.10176963705
1-93,2012-05-11,80370.67515204189,94190.03299929757,102543.94260901422
1-93,2012-05-18,68579.96912026034,91808.68742896173,114244.70154323976
1-94,2012-01-27,50329.93720684409,66098.50538024656,72506.09821420157
1-94,2012-02-03,56350.252928984555,67204.60139453493,76276.50945281904
1-94,2012-02-10,58865.496117619434,66407.03625561472,72928.89034858484
1-94,2012-02-17,62541.16911377158,66441.99448473989,75101.3365052734
1-94,2012-02-24,63017.663612077515,72949.09713012491,81811.41068204326
1-94,2012-03-02,57769.5885594022,65163.849029734156,76051.03958644363
1-94,2012-03-09,59469.210559153966,71232.7160765734,77014.47201894717
1-94,2012-03-16,60960.222980680766,70381.60081457224,79151.63161966015
1-94,2012-03-23,55554.64291881581,71702.44156926582,86771.96927266348
1-94,2012-03-30,58905.55070590661,70118.25604682935,78450.29286827159
1-94,2012-04-06,64364.375606568225,75191.20358955426,89510.82139650128
1-94,2012-04-13,66060.8628683484,76481.38511203317,94189.3177559689
1-94,2012-04-20,72180.70233036886,82998.74283589992,92141.3317833931
1-94,2012-04-27,53953.92241731341,67816.05483776817,82046.06950964268
1-94,2012-05-04,63959.03825498405,74934.27065582434,84342.58189925103
1-94,2012-05-11,64970.074351391566,71040.8806612962,80412.90501727686
1-94,2012-05-18,64520.40617010379,75613.63188230734,86113.63410513857
1-95,2012-01-27,89935.1230414625,99118.86064075802,110013.96385448819
1-95,2012-02-03,107848.8038447466,115790.25413483847,125180.50422549728
1-95,2012-02-10,117939.03317666802,124243.76819705438,133567.0543707739
1-95,2012-02-17,114921.06349677088,121159.72713589402,127684.90959683548
1-95,2012-02-24,97709.21388877282,106217.15939191994,117708.02927295363
1-95,2012-03-02,105788.0315020138,110315.79312331806,121945.17726057497
1-95,2012-03-09,114326.02549986538,123232.14115225502,134090.7457684214
1-95,2012-03-16,113959.720709738,125788.160840203,137686.16207506804
1-95,2012-03-23,95820.80249413534,125449.00763491851,139782.91529428406
1-95,2012-03-30,103996.24959071272,116919.51801645487,126626.4447363426
1-95,2012-04-06,121254.25180485468,130476.1636192519,137487.01477330553
1-95,2012-04-13,126562.48318248497,133768.814907993,146742.3169878828
1-95,2012-04-20,121222.3847585333,133393.05826650196,145876.34568926413
1-95,2012-04-27,92510.79702448283,110055.46029002513,124286.28276457272
1-95,2012-05-04,117056.42832189998,126573.6517363358,134799.38285324615
1-95,2012-05-11,123605.37897901337,131450.37034077948,144630.57225898793
1-95,2012-05-18,117864.65646419961,134540.9766025677,153744.40968409038
1-97,2012-01-27,24533.579939498806,28236.806530985534,36819.67030582625
1-97,2012-02-03,36301.784924548665,38319.76753014151,41265.6160145125
1-97,2012-02-10,37779.11402440893,39981.53960725788,41860.03036966776
1-97,2012-02-17,37571.126472662494,39115.76171343185,43053.94766404539
1-97,2012-02-24,27692.200672773823,30082.504516479457,33786.476633934704
1-97,2012-03-02,31626.13492333617,34899.70256357982,37162.64409663333
1-97,2012-03-09,35610.768409613,38368.49463565736,41193.88994815735
1-97,2012-03-16,33909.79952495129,38104.185877618096,43952.71095824723
1-97,2012-03-23,24970.77259756774,34320.77851171115,40506.94837058135
1-97,2012-03-30,29664.443591721778,33994.1360703313,38000.390257224586
1-97,2012-04-06,37696.371402736986,42176.20011836035,43625.07485090314
1-97,2012-04-13,37981.932685376945,43938.264794003895,47347.94804628871
1-97,2012-04-20,36315.74459101817,39522.94869258067,43932.02603311177
1-97,2012-04-27,22744.71149333249,28020.476211080826,34174.069027440455
1-97,2012-05-04,35271.041645366044,38005.59027223829,40372.70463962511
1-97,2012-05-11,36020.013992839675,39521.0445351007,43772.254078645165
1-97,2012-05-18,33799.52027428325,38156.1883557049,45702.59923558728
10-1,2012-01-27,35512.18507591504,38780.15710054427,43698.856649426016
10-1,2012-02-03,45988.082742614155,47817.58906943741,53545.24477564466
10-1,2012-02-10,41464.110532812,45026.38169736453,63538.55977601203
10-1,2012-02-17,46656.71450475871,55339.62126218693,68209.64530861276
10-1,2012-02-24,40052.017197787696,47098.97892185877,70543.7827782892
10-1,2012-03-02,37081.94782265833,41627.607802859035,59022.13364673633
10-1,2012-03-09,29604.38657526805,37796.312054702015,60863.370861174975
10-1,2012-03-16,38579.94128510639,48153.196944806004,60976.08936860025
10-1,2012-03-23,29304.06812194709,45171.67232613653,85418.59160872115
10-1,2012-03-30,32005.545718108355,42057.7812325776,51064.673232767935
10-1,2012-04-06,40604.78462122797,43158.82016810297,57627.8323883939
10-1,2012-04-13,46100.31389561613,51356.41935083345,63315.90723869813
10-1,2012-04-20,72688.20013128262,78624.49849935558,91589.32294226377
10-1,2012-04-27,15586.239239838138,29124.883050345466,36195.29210526276
10-1,2012-05-04,27820.68902801646,31869.52318672713,49235.72220962971
10-1,2012-05-11,33709.47287717285,36515.33180923859,42178.798662898225
10-1,2012-05-18,27203.288000676806,29717.22738102033,41750.87019815985
10-10,2012-01-27,35814.584871370294,40859.51110276864,45344.59235236089
10-10,2012-02-03,40324.42534353096,44382.45339571542,53871.12405978348
10-10,2012-02-10,40386.68231976714,47657.33409722197,50683.51377104436
10-10,2012-02-17,45257.496112537614,49149.023905515096,54650.15810073554
10-10,2012-02-24,43180.92709096286,47373.99694145404,51072.766153291006
10-10,2012-03-02,41369.77734653242,47222.55427456354,49780.36471258874
10-10,2012-03-09,41504.344483718145,47652.355246202475,52695.56885797284
10-10,2012-03-16,44598.68607812804,47334.8062340805,53326.70658731189
10-10,2012-03-23,42423.64248159327,46541.201247712415,56381.88203049679
10-10,2012-03-30,40963.149626462866,45260.26672274216,52672.156945445815
10-10,2012-04-06,44407.12456604146,49226.64731193525,52685.53694591616
10-10,2012-04-13,43326.43613981621,47417.06500326632,53445.126792200055
10-10,2012-04-20,45054.727946829975,50153.55244498766,55859.145904142104
10-10,2012-04-27,37204.30849802389,46203.70296202144,50340.780154607986
10-10,2012-05-04,43251.01013911713,48902.619515875595,56134.17488012167
10-10,2012-05-11,41047.5244983085,46848.94598914348,52242.367234409176
10-10,2012-05-18,41410.35767161152,50974.8514541851,54787.659585595284
10-11,2012-01-27,24473.934071286876,27002.859310150132,30978.936449303317
10-11,2012-02-03,30567.69330411629,35289.158164674016,38436.71363342402
10-11,2012-02-10,27359.74979844485,30195.6078289282,35802.64544758923
10-11,2012-02-17,29436.225664222402,36005.96416018758,40689.20492342077
10-11,2012-02-24,28123.728519218108,31397.51163717236,36515.45285553513
10-11,2012-03-02,26523.668613596332,31917.024761747296,37105.45153245122
10-11,2012-03-09,27182.031841971995,29247.669072450655,34641.92149794782
10-11,2012-03-16,29196.441875551525,32625.63797526619,38827.40289075873
10-11,2012-03-23,25693.54624277379,29069.963492772178,42314.38509941733
10-11,2012-03-30,26436.519127928037,30418.868315093576,38388.26815078716
10-11,2012-04-06,27543.63851817619,31907.216594761325,38475.46235621171
10-11,2012-04-13,31357.563705971752,34431.362645670015,43921.47546380109
10-11,2012-04-20,34231.28916862268,42348.71379764522,49912.60481327023
10-11,2012-04-27,25299.099347107076,28638.64078479451,34455.00826569643
10-11,2012-05-04,27348.18227977632,31463.9219151667,42585.809943498054
10-11,2012-05-11,27237.620336044383,33676.55138246107,39519.52907059922
10-11,2012-05-18,31672.45934543824,38079.321777975805,42756.32658605502
10-13,2012-01-27,50367.77888416408,56209.515176755456,62518.59446758317
10-13,2012-02-03,58248.59737865682,64937.07143055793,69494.79476659767
10-13,2012-02-10,61344.64353577105,67115.23652672258,70439.1576132172
10-13,2012-02-17,62775.70267480218,68054.37927725753,71565.75536594167
10-13,2012-02-24,55458.35482016115,61523.26655985365,68135.96534066732
10-13,2012-03-02,56106.89747952549,61991.646722687445,67048.62213204501
10-13,2012-03-09,56895.910603285636,61645.80449246421,65579.55012322679
10-13,2012-03-16,55592.47336118646,61220.35158334089,68275.65151725322
10-13,2012-03-23,49856.522569777975,56455.92863433495,63434.99661048802
10-13,2012-03-30,50874.96739503923,55937.12090935353,62145.13672121885
10-13,2012-04-06,56913.356303345055,59786.846928345054,65459.09412518962
10-13,2012-04-13,55285.79233320561,61493.90237723377,67264.65253181172
10-13,2012-04-20,56607.00954528519,62537.05000322801,67387.5524728051
10-13,2012-04-27,46128.54290912842,49601.56733734954,60481.453019376815
10-13,2012-05-04,55204.09743326487,59282.03197763406,65187.802207099616
10-13,2012-05-11,56348.4250327409,60695.46049937126,64231.76498602041
10-13,2012-05-18,54061.298130581075,60022.747178373575,65982.82113636659
10-14,2012-01-27,46549.52271328274,56913.3299997986,62389.248801814596
10-14,2012-02-03,49391.64788207664,54251.620806247614,62000.08425552261
10-14,2012-02-10,45375.234359634975,52728.417721190395,60023.97228500888
10-14,2012-02-17,50274.56821551004,57372.304555381415,68270.80533077088
10-14,2012-02-24,54992.440610608246,57690.45689200609,61469.2206015667
10-14,2012-03-02,34836.443671466564,42559.08347389612,47033.04792702112
10-14,2012-03-09,33939.37147964018,40258.652398632985,49595.39469865651
10-14,2012-03-16,40387.69632737663,43162.7652452261,48015.651862440645
10-14,2012-03-23,31442.651161625276,48317.591170374086,74073.66717735596
10-14,2012-03-30,42333.230442007145,48495.631887885334,54891.59857809287
10-14,2012-04-06,46988.80592773849,55692.9323935203,58875.7558310203
10-14,2012-04-13,52715.021193365625,60099.11659613902,68939.06278491515
10-14,2012-04-20,71175.31369390181,82119.01410415457,84795.00142127567
10-14,2012-04-27,29162.547270819294,45269.67505563991,50430.194684824455
10-14,2012-05-04,32807.718261317605,37469.88491103493,43050.58812456307
10-14,2012-05-11,30821.68417256286,38864.90686123222,44105.56567547845
10-14,2012-05-18,32715.578068288545,40737.45295834493,46201.85900659203
10-16,2012-01-27,15668.51611535347,18177.27831289146,22943.3258965828
10-16,2012-02-03,18047.231967093692,22795.009356646005,26905.96082412401
10-16,2012-02-10,19686.07007985609,23645.459632680973,27855.00694444826
10-16,2012-02-17,24539.971990461832,28218.00313148641,35576.57932307828
10-16,2012-02-24,22223.770731299555,29108.249732739187,37389.02837668136
10-16,2012-03-02,24122.323734215235,30481.74847333967,39090.02107048873
10-16,2012-03-09,26280.155960585314,31748.48022495444,42009.1368755402
