unique_id,Date,forecast_lower,forecast,forecast_upper
1-81,2012-07-20,28055.399131250084,29446.117459176297,33100.66701285396
1-81,2012-07-27,25607.784409066953,28299.774578091103,32186.854846217026
1-81,2012-08-03,28449.29789481054,30503.99460029963,34026.01495805998
1-87,2012-06-01,46243.17185676635,56376.099481263285,62120.99591623652
1-87,2012-06-08,53249.5817828986,57543.7801815,64615.25279126529
1-87,2012-06-15,41012.70610783797,45858.799262619556,53144.781278128954
1-87,2012-06-22,33395.48615908447,38135.297424683245,44157.0525265546
1-87,2012-06-29,31572.141003099903,41712.71830728772,52577.52470095871
1-87,2012-07-06,52695.88378326497,62940.153055558854,68143.07314585963
1-87,2012-07-13,43767.519048856564,49656.56375261711,58720.18067265494
1-87,2012-07-20,33340.17710002638,37008.72421747686,51924.86804096668
1-87,2012-07-27,29616.421372838777,37270.50345700021,44178.93604184773
1-87,2012-08-03,52745.442814992864,61266.43470472499,68540.00360391999
1-90,2012-06-01,75470.2155626082,82878.0173824059,90133.82168615451
1-90,2012-06-08,81244.0839050608,83106.7091673827,89258.13159143942
1-90,2012-06-15,92672.41146574914,97146.4367601719,105929.59598640645
1-90,2012-06-22,82139.42064255393,87414.48883281417,94960.95976288547
1-90,2012-06-29,75650.66078399358,88440.56311761565,91960.67093011565
1-90,2012-07-06,85621.40009237936,90896.36228381765,96633.26963202552
1-90,2012-07-13,82296.56300023908,94652.68351377052,108262.79915321727
1-90,2012-07-20,76647.61787866178,80657.28674865942,85370.65706115942
1-90,2012-07-27,73155.77925912559,83349.73852442316,91733.26371783024
1-90,2012-08-03,81437.48757470373,90243.74530586567,99219.86330898009
1-91,2012-06-01,55553.058838232304,58964.79027280036,66503.73225398787
1-91,2012-06-08,66291.46260249786,69683.4424960503,74641.52057259402
1-91,2012-06-15,75674.89837608916,78474.23682672778,88451.75747750353
1-91,2012-06-22,63016.304283596095,66197.05613451674,67481.3846279216
1-91,2012-06-29,51438.30769398156,61895.03354927515,63396.626178328406
1-91,2012-07-06,66424.4377525117,70533.33242892943,75997.93777647307
1-91,2012-07-13,75803.77068403152,81105.4210358432,94816.00108140885
1-91,2012-07-20,62836.27183315203,65243.10228877488,74383.50160214731
1-91,2012-07-27,47090.48407006009,55877.26052575453,63924.51432699424
1-91,2012-08-03,60197.663011847006,64740.49110719049,74208.79846895991
1-92,2012-06-01,114322.8036455364,121793.33406280284,146034.68787705427
1-92,2012-06-08,123413.59847560493,132255.16569943022,147816.53223451128
1-92,2012-06-15,150087.21426337102,158548.41549478666,180840.1622437707
1-92,2012-06-22,124346.78535983626,135802.65915311256,146852.37068486022
1-92,2012-06-29,101017.18639117022,130488.70296752352,134524.67249877352
1-92,2012-07-06,135320.7112695269,155049.5482127289,165886.49612566273
1-92,2012-07-13,140268.53079740168,154769.8423831632,189840.54332499267
1-92,2012-07-20,123136.21002747725,131306.57955872727,149455.66812476725
1-92,2012-07-27,105806.50027314742,114029.4246856419,132039.55788471623
1-92,2012-08-03,110885.37888118104,133614.41187190032,151859.4433152777
1-93,2012-06-01,60531.40138006933,67231.11149706252,74757.93900987905
1-93,2012-06-08,71841.94188951782,76343.11804841798,91687.722669597
1-93,2012-06-15,86649.38783739114,93254.68332406614,105391.03982893546
1-93,2012-06-22,68686.15638354125,76000.56106706925,80861.4994639126
1-93,2012-06-29,56725.69902991375,65396.67627260782,70698.095616639
1-93,2012-07-06,71897.78412954483,81547.70649772801,88395.86589338642
1-93,2012-07-13,82486.36035291656,90890.14761907865,113131.37096361275
1-93,2012-07-20,67455.06695280598,71870.95728733313,81787.83945349169
1-93,2012-07-27,49325.91418816052,58844.95654739792,68219.51690473127
1-93,2012-08-03,63742.24072680352,68365.70932843898,80989.28526591414
1-94,2012-06-01,59176.37769928112,63425.18519686959,67535.26862245527
1-94,2012-06-08,56968.00350117718,62826.62861317645,72238.42038679638
1-94,2012-06-15,62384.13646996519,67536.9684505565,81170.44996548221
1-94,2012-06-22,59859.7047108739,67040.70866685933,76208.69666166355
1-94,2012-06-29,54952.55490833322,64181.05493297886,68381.74770389096
1-94,2012-07-06,54916.848131356404,65846.50033139376,72328.26822932537
1-94,2012-07-13,63267.01733424327,69926.59388606942,81005.9369591397
1-94,2012-07-20,54874.33853483379,62951.110021503926,67428.47020249174
1-94,2012-07-27,51523.468025931674,55510.354744681674,69791.24203236902
1-94,2012-08-03,56775.54490187691,63223.58959653212,73087.61756428209
1-95,2012-06-01,127317.48424338424,135205.61477550416,144180.4044222781
1-95,2012-06-08,129039.99545697962,133646.6883163464,142222.90607663617
1-95,2012-06-15,136871.4816345745,145072.89026695036,157407.34893340565
1-95,2012-06-22,122960.73670151498,132944.62166680457,138201.54390320525
1-95,2012-06-29,119252.52134302346,132798.37825361732,137736.96010504864
1-95,2012-07-06,126022.46736303582,134716.0900373783,145049.00502045138
1-95,2012-07-13,130412.09081672422,137681.001735986,162849.49436798293
1-95,2012-07-20,116049.1705075179,121518.44808921675,137465.80829437598
1-95,2012-07-27,113522.90154772381,121078.1054101001,130222.88918753993
1-95,2012-08-03,131396.18465335344,142612.15157816643,151964.92449938858
1-97,2012-06-01,32160.37683588832,34415.97302410237,37051.28958759497
1-97,2012-06-08,33856.90613305953,36663.33054283071,40152.08699333494
1-97,2012-06-15,39532.10381268228,45995.478900440954,48199.24581141359
1-97,2012-06-22,33494.22900586083,35466.02647530617,37282.60292376859
1-97,2012-06-29,31329.224108386865,34270.15553952697,36641.931010265376
1-97,2012-07-06,34445.11641910085,39766.59951534216,42457.34224989559
1-97,2012-07-13,39072.47267379076,40396.76603981474,51035.723021079735
1-97,2012-07-20,30430.31486883744,33624.54405427657,39636.28421769355
1-97,2012-07-27,27409.432962530787,30763.85545732054,35278.889648394725
1-97,2012-08-03,30672.373406979066,33185.29951226215,40113.34812767073
10-1,2012-06-01,28007.837453208085,33146.31380055484,34693.205425029635
10-1,2012-06-08,36244.135194081864,39441.312957861825,52933.83309126203
10-1,2012-06-15,29834.5500310336,50884.98404692416,62861.056532652365
10-1,2012-06-22,19491.45536888462,29422.19336742892,42634.76314881118
10-1,2012-06-29,24911.22077950106,38335.4183837296,42112.824028895004
10-1,2012-07-06,24986.81670168247,42934.03909418497,55208.0868653279
10-1,2012-07-13,33742.79571850334,37814.327162286376,69340.69173845145
10-1,2012-07-20,21916.075692722552,25701.90029333343,43018.05090524082
10-1,2012-07-27,19403.820369970355,24709.092376652745,46776.95693527174
10-1,2012-08-03,17372.59232106248,20724.44477160786,42914.6651121414
10-10,2012-06-01,47826.02637983374,54028.21231299619,56992.4045462122
10-10,2012-06-08,46148.589339118254,53048.708132238724,59137.4137511563
10-10,2012-06-15,48000.41053651763,52839.90796779574,57519.41243096128
10-10,2012-06-22,49250.838601469506,51593.453971306786,55700.406613859865
10-10,2012-06-29,48811.51419542602,54643.12079741239,60589.45427564259
10-10,2012-07-06,49955.38487078181,54210.195138325274,59006.94543872609
10-10,2012-07-13,47378.559155229595,53532.275513851244,59789.63365560487
10-10,2012-07-20,47217.53567731854,52806.1506713124,57991.27494559946
10-10,2012-07-27,47420.10452038161,53091.90285241466,59635.27212682331
10-10,2012-08-03,48337.08582037069,52565.03835365737,60285.5448615666
10-11,2012-06-01,30747.13993980425,34557.38285719721,38688.568304194414
10-11,2012-06-08,31606.44800848877,38054.92533851799,42545.95727886919
10-11,2012-06-15,30268.45885859986,38287.62880702306,42508.79992938331
10-11,2012-06-22,31329.33398795435,38146.021019398846,42233.9937245592
10-11,2012-06-29,29264.84363756761,39042.77105333154,45085.4083838632
10-11,2012-07-06,30790.426209894067,36880.958711107,44709.83234308827
10-11,2012-07-13,27839.537281935056,37047.85507142278,46043.00756147358
10-11,2012-07-20,25177.84753931739,33687.73534584369,44141.22258121137
10-11,2012-07-27,29588.778862116873,34571.83860108799,39269.37617600572
10-11,2012-08-03,24474.198139301916,27345.966286709707,35127.53565463517
10-13,2012-06-01,56030.981502893475,59791.1699502133,63410.4271345224
10-13,2012-06-08,58284.61583426801,62577.157470076105,67469.14246497239
10-13,2012-06-15,55926.03939979414,60371.00458529366,65561.25554458452
10-13,2012-06-22,53148.9315921383,56655.64542275921,60943.230318771515
10-13,2012-06-29,51044.75343822366,58091.49159164965,64948.58038227577
10-13,2012-07-06,54475.64816038324,61392.12510648428,67535.50008970506
10-13,2012-07-13,57623.883651159864,63597.730326455705,70959.52197220417
10-13,2012-07-20,53491.89526818413,57756.58230575389,66360.58214022941
10-13,2012-07-27,50406.652518045754,55499.77023216562,63007.82498665801
10-13,2012-08-03,56929.502836901695,63095.14214312686,68712.2285545723
10-14,2012-06-01,30574.513819771404,36739.232995726124,43231.141586005426
10-14,2012-06-08,26371.906581715542,30222.920844425927,35640.437565283406
10-14,2012-06-15,33242.80016073228,41151.791368559825,47225.496468037956
10-14,2012-06-22,37519.663414438175,42571.15447512839,53671.642639763835
10-14,2012-06-29,36843.2036762764,44577.148087102396,50899.63014584395
10-14,2012-07-06,37196.13158303781,47236.168101438205,51840.059090837036
10-14,2012-07-13,32053.528387571987,39629.65937196169,58554.27297421162
10-14,2012-07-20,29189.9895553819,35636.75787690889,49532.500264922666
10-14,2012-07-27,39187.561526787424,44040.49971031388,56661.29234536469
10-14,2012-08-03,21128.264284861383,36984.640359759054,50733.459417085236
10-16,2012-06-01,41709.82812017138,46569.38624864006,49698.26085801506
10-16,2012-06-08,40749.80393448904,44133.679898022674,48591.20749035358
10-16,2012-06-15,39601.25135100605,43689.84924801345,48649.03182134432
10-16,2012-06-22,40318.87259080357,44251.88951213734,47890.89805484227
10-16,2012-06-29,38347.9443489064,44737.004712734946,48760.37502630195
10-16,2012-07-06,36475.64097177257,42090.34825502479,48131.15475439613
10-16,2012-07-13,33288.05241536168,39033.96245356302,47509.608850698125
10-16,2012-07-20,31492.633371126725,34615.49391588719,40520.87649583073
10-16,2012-07-27,32249.75740566416,36562.243862211944,42835.70397563265
10-16,2012-08-03,27341.29302086136,32133.536087779263,37089.390452944455
10-2,2012-06-01,100237.95607231901,111639.24738629459,116892.10315638954
10-2,2012-06-08,94779.43874374586,102990.26231624627,112859.90884386942
10-2,2012-06-15,98431.08345220021,108274.6628739218,121661.97565544125
10-2,2012-06-22,102313.11776691493,108137.25046568105,114592.79957106766
10-2,2012-06-29,98803.99767920295,115383.09675732878,118816.2717666459
10-2,2012-07-06,98903.9707300102,119378.04655374213,125095.23691209091
10-2,2012-07-13,101022.95394059778,115461.15228299117,137657.89607927538
10-2,2012-07-20,95718.67950334068,101416.59437613889,117170.11074132827
10-2,2012-07-27,107046.21905527975,113157.51582082649,124629.71662024825
10-2,2012-08-03,96537.9593894337,116370.17932722114,132225.40715232067
10-23,2012-06-01,56237.4942543471,70308.64636391937,78108.1148491231
10-23,2012-06-08,49796.72477985624,63443.30757837788,77174.28382233258
10-23,2012-06-15,61567.46268143532,75052.56137867903,88378.55833964547
10-23,2012-06-22,67134.1633643045,73934.30501362609,87866.11283225246
10-23,2012-06-29,60951.15944854959,81469.9650234875,90276.120614776
10-23,2012-07-06,67495.15778851407,84514.01783719989,91331.65540621357
10-23,2012-07-13,58596.88198444915,78710.38674662355,114103.13090816553
10-23,2012-07-20,43991.72994883831,62462.544012937215,79753.5336780338
10-23,2012-07-27,66922.03515890772,78880.43137381968,96383.41628603643
10-23,2012-08-03,36587.95113112798,54906.42218485164,80930.96978233264
10-3,2012-06-01,14242.298973191606,17165.078650381827,22490.089314736095
10-3,2012-06-08,15909.35306548516,18368.833260721673,24729.506344309368
10-3,2012-06-15,15717.885821077478,24854.449565371597,31821.01219731734
10-3,2012-06-22,20540.056990449764,24776.323439535656,31419.57773023645
10-3,2012-06-29,20335.1336091377,24626.16413007889,34976.51191866524
10-3,2012-07-06,16576.271087262907,21892.055060888924,31342.782851601754
10-3,2012-07-13,14882.449592736539,28968.174954218586,35054.2586606286
10-3,2012-07-20,20653.731093866158,23363.566054803658,32401.38939263605
10-3,2012-07-27,20209.53001243001,25383.88533549903,31924.612971355375
10-3,2012-08-03,16973.93871657211,23609.976708780985,31469.092574907518
10-34,2012-06-01,41575.125284815076,44564.94742678117,50610.435965335186
10-34,2012-06-08,38165.75621144081,44258.43371701894,49249.08887249529
10-34,2012-06-15,38666.46083188438,48106.12231996015,53531.89184603049
10-34,2012-06-22,42774.718741540244,48267.133233855886,52799.04596433104
10-34,2012-06-29,39756.315648271106,47935.49888692089,56067.31322104854
10-34,2012-07-06,41977.78293852627,50537.64148151335,54128.76804401335
10-34,2012-07-13,42334.06371224181,50228.52293921108,58964.511742098024
10-34,2012-07-20,40922.72527991551,46276.76902991551,53555.01797431462
10-34,2012-07-27,44375.72544150859,50043.8615180028,54575.20108135409
10-34,2012-08-03,41063.03999889382,45941.3703154698,51811.70358798129
10-38,2012-06-01,71580.20915742492,94579.78998740613,103692.90915797137
10-38,2012-06-08,83163.32643948033,91298.02460922449,104739.47808354956
10-38,2012-06-15,78650.77615744669,93181.85919619436,110637.79603162876
10-38,2012-06-22,80853.04507296221,94128.43561593168,105154.3461016363
10-38,2012-06-29,79992.73448974406,97253.18093660187,114724.87236320981
10-38,2012-07-06,82712.34888249326,90821.17359258438,99422.61375628732
10-38,2012-07-13,84765.3748364912,100814.9098573055,111111.38629519727
10-38,2012-07-20,70249.26553559928,90881.6563254493,102889.58901673842
10-38,2012-07-27,71391.13516868347,90115.5173558391,106579.19880515971
10-38,2012-08-03,72649.19290883366,97570.73812880507,107598.318465836
10-4,2012-06-01,43111.77938533371,46671.83306752683,49769.70627061965
10-4,2012-06-08,42915.12015880636,46689.5276377455,50037.47642386408
10-4,2012-06-15,42722.04696389614,45192.25433196553,50128.376474334815
10-4,2012-06-22,42097.5042478654,43648.12307112471,45947.36083208798
10-4,2012-06-29,39794.137733048505,44194.38310763175,48527.489893881255
10-4,2012-07-06,43581.17897737581,49477.29337361117,52381.43458688726
10-4,2012-07-13,44289.12828933686,48979.18417617977,53933.16382431433
10-4,2012-07-20,41814.71785492541,44924.352189413534,53023.46937871818
10-4,2012-07-27,39534.16643170687,44332.59244778815,48948.21987018216
10-4,2012-08-03,43859.470359002764,47633.69005657661,54724.459901834845
10-40,2012-06-01,84069.65961119697,96561.31730673954,99734.97824423954
10-40,2012-06-08,89507.81867896607,97852.77858423517,103762.6052916314
10-40,2012-06-15,87233.51185268261,93626.46157733635,99566.15694292313
10-40,2012-06-22,87432.4283512502,91803.927541126,95297.12332874336
10-40,2012-06-29,81046.44428474836,94954.54798272281,103377.64978516394
10-40,2012-07-06,83136.14466522295,97414.04909531715,101704.82582391621
10-40,2012-07-13,92229.32364593787,103501.31698902235,110002.0197842816
10-40,2012-07-20,83832.4498731255,93254.60633516827,99464.44343673566
10-40,2012-07-27,85570.97292174697,91385.63193597496,99100.8606274533
10-40,2012-08-03,87960.80280381236,93585.97907473853,100650.97350437293
10-46,2012-06-01,58314.635151107475,61276.96445588003,65254.60118384441
10-46,2012-06-08,54853.268508705456,57782.20329437088,62046.68863832181
10-46,2012-06-15,52552.56763644038,58215.17195498539,63398.88097813283
10-46,2012-06-22,53905.93046015125,58407.15952708936,63536.867657450195
10-46,2012-06-29,50752.39998759647,59077.550286301244,64630.18561990125
10-46,2012-07-06,51800.915297886895,56054.03759935634,60198.277443106344
10-46,2012-07-13,50008.46387874641,54451.74478436557,62645.337483956915
10-46,2012-07-20,46702.82883313715,50698.56760097463,56260.243043262104
10-46,2012-07-27,49855.13459298155,54437.725910165114,59189.80750448809
10-46,2012-08-03,45950.85541915884,50458.55085174601,56813.69451041338
10-5,2012-06-01,42490.22354821671,45315.97511071671,61238.274302385835
10-5,2012-06-08,23875.885468476907,30736.38762583542,38940.95972552941
10-5,2012-06-15,40463.16504059395,45508.43434246971,66345.00885382362
10-5,2012-06-22,63249.99207089566,69488.05216954337,78650.28676246968
10-5,2012-06-29,50327.57349766126,59676.941456257555,75104.87959935906
10-5,2012-07-06,53097.28563761399,63133.18417408816,72174.0624828922
10-5,2012-07-13,35824.27491305428,48951.28694577125,94930.60305182723
10-5,2012-07-20,27352.22151784567,44092.54343573565,60216.004590726894
10-5,2012-07-27,45195.22444390189,58748.50683206323,90130.38713590475
10-5,2012-08-03,4954.07888741315,38568.469942194504,59670.1492625039
10-7,2012-06-01,51914.963775506905,57521.705963006905,86578.34703326797
10-7,2012-06-08,16193.136954520764,22808.3073131646,40242.18213568881
10-7,2012-06-15,44840.115911952234,76151.75729625576,88862.68727726878
10-7,2012-06-22,76104.33689313455,83601.00796566051,117049.96310784841
10-7,2012-06-29,81465.76971961709,95709.41325605329,104303.13381638672
10-7,2012-07-06,64036.2235409502,98169.10038609899,112530.27893444628
10-7,2012-07-13,45599.17692600693,59391.921077115476,149283.03235501927
10-7,2012-07-20,25536.20691642276,33720.76674433325,85281.3170443832
10-7,2012-07-27,79771.48404478366,88203.97814827845,107559.82408358331
10-7,2012-08-03,-9309.935156989814,36651.46240481863,55674.97871502421
10-72,2012-06-01,32383.03882096202,110712.50093649195,125010.54049169247
10-72,2012-06-08,26023.665532209125,52333.194458341044,99815.01653796903
10-72,2012-06-15,96812.28089025458,126777.00278077897,140695.70843189143
10-72,2012-06-22,143025.97670852905,158998.78557660937,194821.41207540384
10-72,2012-06-29,68041.77459452214,125775.62326337892,169848.58138829164
10-72,2012-07-06,114036.47181020718,141498.24083555254,166246.83224180253
10-72,2012-07-13,76143.32696073019,172078.8757981948,227744.12278449378
10-72,2012-07-20,69224.54487495028,120375.50210604364,150466.29273104365
10-72,2012-07-27,94285.67305573235,136375.44003537632,222893.0173766822
10-72,2012-08-03,10039.1735951866,98945.95648426263,166064.9382963773
10-74,2012-06-01,38650.58688520216,41749.88001967201,45778.59996303058
10-74,2012-06-08,38569.32574969785,41005.533273255875,42571.4475819602
10-74,2012-06-15,37537.08409908764,40840.13362718177,47667.08153121968
10-74,2012-06-22,35197.181031133245,40630.11625454413,43183.275806377045
10-74,2012-06-29,30149.05481611895,40815.781339338326,45692.90515634034
10-74,2012-07-06,35735.24468547209,43544.07062754894,47550.22189839666
10-74,2012-07-13,34782.101406731716,40516.09620457883,49332.77514097774
10-74,2012-07-20,32551.16748126162,35843.90503038319,40559.47281626218
10-74,2012-07-27,35936.90211053318,41318.1269558792,48442.344551716975
10-74,2012-08-03,36947.7486729267,42053.19517288743,52141.805508745485
10-79,2012-06-01,29116.68270912782,31524.8481689208,34422.17387458927
10-79,2012-06-08,27152.293781472577,29613.17979008635,33417.295890854075
10-79,2012-06-15,29933.139144108827,32049.03572676775,36209.28902314319
10-79,2012-06-22,29703.776200474582,31662.5008227504,34011.28778081779
10-79,2012-06-29,30219.63908914991,32850.88749360102,36243.463496814
10-79,2012-07-06,31398.248341763414,35921.946478094564,37614.29633374146
10-79,2012-07-13,30243.11193142201,34530.49436289262,41273.891372293736
10-79,2012-07-20,28482.572750886196,30973.060359374384,36467.90298123768
10-79,2012-07-27,30297.632189887427,34728.086909646096,39762.147113140076
10-79,2012-08-03,30664.374809992878,33642.10806663832,39797.78581818886
10-8,2012-06-01,73599.80425456412,85330.72244266862,92015.22132089055
10-8,2012-06-08,75762.58700009416,81623.33585334946,88504.67460469311
10-8,2012-06-15,76559.18833158565,82481.3267616033,94640.73630824451
10-8,2012-06-22,76256.38003138827,83959.69641345309,86380.91453270392
10-8,2012-06-29,76583.44113043888,89633.97478155966,97091.77718633384
10-8,2012-07-06,81104.3090680811,91924.6018628516,97133.57991976227
10-8,2012-07-13,81033.04009257564,92042.2196661685,106785.16331304751
10-8,2012-07-20,74580.0013074594,79293.67728242105,95598.7211661066
10-8,2012-07-27,81037.15077980903,84024.33952558787,92330.57162924529
10-8,2012-08-03,78572.69647696626,83604.25255062619,94801.89693398369
10-9,2012-06-01,66012.26038640674,70078.53199635263,79552.85501642236
10-9,2012-06-08,53006.614984955246,61138.25186942864,75963.3168180729
10-9,2012-06-15,54573.80832787169,60030.97428175306,76866.1830273098
10-9,2012-06-22,58471.09997123774,67483.85062569304,76795.66109217006
10-9,2012-06-29,49813.755675272776,65632.25024414729,80889.44121979503
10-9,2012-07-06,60393.32967560001,69000.8401913601,75583.72739266702
10-9,2012-07-13,51611.52296288586,59932.952455099745,83666.55344289776
10-9,2012-07-20,48964.79023428946,58897.18658728566,73385.01833881898
10-9,2012-07-27,51440.957971754004,63436.29541321204,85912.62395824569
10-9,2012-08-03,44714.45297922504,59832.59012401404,76818.83867508532
10-92,2012-06-01,43219.18318919189,47956.02951000569,52038.51924938679
10-92,2012-06-08,47102.32584441856,50410.59147317994,57209.85683980792
10-92,2012-06-15,50825.01878472488,54238.207196029,60144.98296456473
10-92,2012-06-22,44918.78369280492,51375.877947599554,53980.825839155856
10-92,2012-06-29,44184.74965824523,50702.17227798532,56207.870213939146
10-92,2012-07-06,45609.20370010847,50812.66983643474,54953.82572405083
10-92,2012-07-13,53789.789648618666,58191.043465035174,63895.92226688015
10-92,2012-07-20,45833.27710023994,50334.48719924599,58887.97333626308
